IBGE;q74_3;q74_5;q74_6;q74_7;q74_8;q74_9;Região;UF;Q_incompleto;DataCenso;DataCenso_2024;Faixas_etarias;q74_8_rec;q74_9_rec;Tempo_Mandato;d74_5;d74_5bin1;d74_5bin2;d74_5bin3;d74_6bin1;d74_6bin2;d74_6bin3;d74_6bin4;d74_6bin5;d74_6bin1_TIT;d74_6bin1_SUPL;d74_6bin2_TIT;d74_6bin2_SUPL;d74_6bin3_TIT;d74_6bin3_SUPL;d74_6bin4_TIT;d74_6bin4_SUPL;d74_6bin5_TIT;d74_6bin5_SUPL;d74_6bin1_sum;d74_6bin2_sum;d74_6bin3_sum;d74_6bin4_sum;d74_6bin5_sum;d74_6bin1_TIT_sum;d74_6bin1_SUPL_sum;d74_6bin2_TIT_sum;d74_6bin2_SUPL_sum;d74_6bin3_TIT_sum;d74_6bin3_SUPL_sum;d74_6bin4_TIT_sum;d74_6bin4_SUPL_sum;d74_6bin5_TIT_sum;d74_6bin5_SUPL_sum;nu_conselheiros
23; Feminino; Especialização; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;03.08.2022;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;30 a 40 anos;8/3/2022;8/2/2026;4;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Médio Completo; Sociedade Civil - dos usuários; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;30 a 40 anos;8/2/2024;8/2/2026;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Masculino; Mestrado; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;14.10.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;10/14/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Masculino; Médio Completo; Sociedade Civil - dos usuários; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;30 a 40 anos;8/2/2024;8/2/2026;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Mestrado; Governamental - Assistência Social; Conselheiro(a) Presidente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Masculino; Médio Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/2/2024;8/2/2026;2;Nível Médio; ;Nível Médio; ; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental - Assistência Social; Conselheiro Suplente;03.08.2022;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/3/2022;8/2/2026;4;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Mestrado; Governamental – Outras áreas; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Médio Completo; Sociedade Civil - dos usuários; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;8/2/2024;8/2/2026;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;03.08.2022;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/3/2022;8/2/2026;4;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental - Assistência Social; Técnico(a) Nível Superior;13.03.2023; ;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;3/13/2023; ; ;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;19.09.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;9/19/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;06.12.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;12/6/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Educação; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Titular;03.08.2022;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;8/3/2022;8/2/2026;4;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Mestrado; Governamental - Assistência Social; Conselheiro Titular;02.09.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;9/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Educação; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Fundamental Incompleto; Sociedade Civil - dos usuários; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;8/2/2024;8/2/2026;2;Nível fundamental;Nível fundamental; ; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental - Assistência Social; Técnico(a) Nível Superior;02.09.2023; ;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;9/2/2023; ; ;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Médio Completo; Sociedade Civil - dos usuários; Vice-Presidente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;8/2/2024;8/2/2026;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;51 a 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Superior Completo; Governamental - Assistência Social; Secretário Executivo;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;Mais de 60 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Médio Completo; Governamental - Assistência Social; Técnico(a) Nível Médio;03.01.2023; ;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;18 a 29 anos;1/3/2023; ; ;Nível Médio; ;Nível Médio; ; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Médio Completo; Governamental - Assistência Social; Técnico(a) Nível Médio;03.07.2017; ;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;7/3/2017; ; ;Nível Médio; ;Nível Médio; ; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;03.08.2022;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/3/2022;8/2/2026;4;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Masculino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Mestrado; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Mestrado; Governamental – Saúde; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;03.08.2022;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/3/2022;8/2/2026;4;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Doutorado; Governamental – Saúde; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Especialização; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;30 a 40 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Masculino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;02.08.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;8/2/2024;8/2/2026;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
23; Feminino; Médio Completo; Sociedade Civil - dos usuários; Conselheiro Suplente;17.09.2024;02.08.2026;Região Nordeste;Ceará;completo;31.08.2024;31.08.2024;41 a 50 anos;9/17/2024;8/2/2026;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;6;23;18;3;3;2;4;3;3;10;8;8;10;41
24; Masculino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Masculino; Superior Incompleto; Governamental - Assistência Social; Secretário Executivo;23.10.2021;31.12.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;10/23/2021;12/31/2026;5;Nível Médio; ;Nível Médio; ; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Mestrado; Governamental – Outras áreas; Conselheiro Titular;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Masculino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Especialização; Governamental – Saúde; Conselheiro Titular;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Incompleto; Sociedade Civil - dos usuários; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Masculino; Mestrado; Sociedade Civil - das entidade e Organizações de Ass. Social; Vice-Presidente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Doutorado; Governamental – Outras áreas; Conselheiro Titular;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Completo; Governamental – Saúde; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Masculino; Superior Completo; Governamental - Assistência Social; Conselheiro Titular;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Mestrado; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Masculino; Doutorado; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Completo; Governamental – Educação; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Médio Incompleto; Sociedade Civil - dos usuários; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;41 a 50 anos;7/1/2024;7/1/2026;2;Nível fundamental;Nível fundamental; ; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Masculino; Superior Completo; Sociedade Civil - dos usuários; Conselheiro Suplente;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
24; Feminino; Superior Completo; Sociedade Civil - dos usuários; Conselheiro Titular;01.07.2024;01.07.2026;Região Nordeste;Rio Grande do Norte;completo;31.08.2024;31.08.2024;30 a 40 anos;7/1/2024;7/1/2026;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;6;6;20;18;3;3;3;3;3;3;9;9;9;9;38
