codigo_ibge;NU_IDENTIFICADOR;q01;q02;q03;q04;q05;q06;q07;q08;q09;q010;q011;q012;q013;q014;q015;Latitude;Longitude;q1;q2;q3;q4_1;q4_2;q4_3;q4_0;q4_98;q5_1;q5_2;q5_99;q5_0;q5_99_1;q6;q7;q8;q9;q10;q11;q12;q12_98;q13;q14;q15;q16;q16_98;q17_1_1;q17_1_2;q17_1_3;q17_1_4;q17_1_5;q17_1_6;q17_1_7;q17_1_8;q17_1_9;q17_2_1;q17_2_2;q17_2_3;q17_2_4;q17_2_5;q17_2_6;q17_2_7;q17_2_8;q17_2_9;q18_1;q18_1_98;q18_2;q18_2_98;q18_3;q18_3_98;q19_1;q19_2;q19_3;q19_4;q19_5;q19_6;q19_7;q19_8;q19_9;q19_10;q20_1;q20_1_98;q20_2;q20_2_98;q20_3;q20_3_98;q20_4;q20_4_98;q20_5;q20_5_98;q20_6;q20_6_98;q21_1;q21_1_98;q21_2;q21_2_98;q21_3;q21_3_98;q22_1;q22_1_98;q22_2;q22_2_98;q22_3;q22_3_98;q22_4;q22_4_98;q22_5;q22_5_98;q23;q23_98;q24_1;q24_2;q24_3;q24_4;q24_5;q24_6;q24_7;q24_8;q24_9;q24_10;q24_11;q24_12;q24_13;q24_14;q24_15;q24_16;q24_17;q24_18;q24_19;q24_20;q24_21;q24_22;q24_23;q24_24;q24_25;q24_26;q25;q26_1;q26_2;q26_3;q27_1;q27_2;q27_3;q27_99;q27_0;q27_99_1;q28;q29;q30_1;q30_2;q30_3;q30_4;q30_99;q30_98;q30_0;q30_99_1;q31;q32_1;q32_2;q33_1;q33_2;q33_3;q33_0;q33_1_99;q33_2_99;q33_3_99;q34_1;q34_2;q34_3;q34_4;q34_1_99;q34_2_99;q34_3_99;q35_1;q35_2;q35_3;q35_4;q35_5;q35_6;q35_99;q35_0;q35_99_1;q36_1;q36_2;q36_3;q36_98;q37;q38;q39;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;q2_velha;q4_1_velha;q4_2_velha;q4_3_velha;q4_0_velha;q4_98_velha;q5_1_velha;q5_2_velha;q5_0_velha;q5_99_velha;q7_velha;q12_velha;q12_98_velha;q17_1_1_velha;q17_1_2_velha;q17_1_3_velha;q17_1_4_velha;q17_1_5_velha;q17_1_6_velha;q17_1_7_velha;q17_1_8_velha;q17_1_9_velha;q17_2_1_velha;q17_2_2_velha;q17_2_3_velha;q17_2_4_velha;q17_2_5_velha;q17_2_6_velha;q17_2_7_velha;q17_2_8_velha;q17_2_9_velha;q17_total;q18_1_velha;q18_2_velha;q18_3_velha;q19_1_velha;q19_2_velha;q19_3_velha;q19_4_velha;q19_5_velha;q19_6_velha;q19_7_velha;q19_8_velha;q19_9_velha;q19_10_velha;q21_1_velha;q21_2_velha;q21_3_velha;q22_1_velha;q22_2_velha;q22_3_velha;q22_4_velha;q22_5_velha;q23_velha;q24_1_velha;q24_2_velha;q24_3_velha;q24_4_velha;q24_5_velha;q24_6_velha;q24_7_velha;q24_8_velha;q24_9_velha;q24_10_velha;q24_11_velha;q24_12_velha;q24_13_velha;q24_14_velha;q24_15_velha;q24_16_velha;q24_17_velha;q24_18_velha;q24_19_velha;q24_20_velha;q24_21_velha;q24_22_velha;q24_23_velha;q24_24_velha;q24_25_velha;q24_26_velha;q27_1_velha;q27_2_velha;q27_3_velha;q27_99_velha;q27_0_velha;q30_1_velha;q30_2_velha;q30_3_velha;q30_4_velha;q30_99_velha;q30_98_velha;q30_0_velha;q31_velha;q35_1_velha;q35_2_velha;q35_3_velha;q35_4_velha;q35_5_velha;q35_6_velha;q35_99_velha;q35_0_velha;q36_1_velha;q36_2_velha;q36_3_velha;q36_98_velha;d12_faixa;d15_faixa;d16_faixa;q17_1_9_recod;q17_2_9_recod;d17_total_faixa;d18_1_faixa;d18_2_faixa;d18_3_faixa;d19_1_faixa;d19_2_faixa;d19_3_faixa;d19_4_faixa;d19_5_faixa;d19_6_faixa;d19_7_faixa;d19_8_faixa;d19_9_faixa;d20_1_faixa;d20_2_faixa;d20_3_faixa;d20_4_faixa;d20_5_faixa;d20_6_faixa;d21_1_faixa;d21_2_faixa;d21_3_faixa;d22_1_faixa;d22_2_faixa;d22_3_faixa;d22_4_faixa;d22_5_faixa;d23_faixa;d26_1_faixa;d26_2_faixa;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores
411325;4113253310212;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;rua;0; ;centro;Próximo a igreja matriz;85275-000;LARANJAL;PR; ;(42) 3645-1141; ; ;16/10/2017;-24.888.382.994.570.400;-5.247.132.539.749.140;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2018;1;1100; ;2;1;0;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;5; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;8;8;1;0;1;1;0;0; ;1;4;0;1;1;1;0;0;0; ;1;5; ;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;1;0;0;0;0;0;0; ;0;0;1;0; ;2;2;4113254;41;4;Laranjal;6360;2031;4329;Pequeno I;559,439; ;2;1; ; ; ; ; ;1;1;0;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1; ; ; ; ; ; ; ;4;4; ; ;2; ;2; ; ; ;2; ; ; ;2
411345;4113453307855;UNIDADE DE ACOLHIMENTO FAMILIAR;3;MARECHAL RONDON;0; ;CENTRO; ;85826-000;LINDOESTE;PR; ;(45) 3237-1752; ; ;18/11/2008;-25.268.136.549.259.600;-5.357.256.531.715.390;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2008;1;1210; ;0;1;5;3; ;0;1;0;1;0;1;0;0;3;1;0;1;0;0;0;0;0;2;0; ;0; ;0; ;1;0;0;2;0;0;2;0; ;5;0; ;0; ;0; ;0; ;0; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;2; ;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;6;12;15;1;1;1;1;0;0; ;1;3;1;0;0;0;0;0;0; ;3;4;5;1;1;1;0;2;1;3;0;0;0;1; ; ; ;1;0;1;0;1;0;0;0; ;1;0;0;0; ;2;3;4113452;41;4;Lindoeste;5361;2384;2977;Pequeno I;361,367; ;2;1; ; ; ; ; ;0;1;0;0; ;1210; ;0;1;0;1;0;1;0;0;3;1;0;1;0;0;0;0;0;2;5;0;0;0;1;0;0;2;0;0;2;0; ;5;0;0;0;0;0;0;0;0;2;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;3;1;0;1;0;1;0;0;0;1;0;0;0;4;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;3;1; ; ; ; ; ; ; ; ; ;4;4; ; ;3; ;1; ; ;1;1; ;1;1;3
411370;4113703303467;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;3;RIO DE JANEIRO;1288; ;CENTRO;Ao lado do Centro Público de Economia Solidária;86010-150;LONDRINA;PR; ;(43) 3378-0570; ; ;18/03/2008;-23.320.346.008.551.500;-5.115.908.145.904.540;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2008;1;1100; ;0;3;10;22; ;3;0;3;0;0;0;0;0;6;2;1;1;0;0;0;0;0;4;0; ;0; ;0; ;2;3;3;2;0;0;0;0; ;10;3; ;2; ;5; ;22; ;2; ;0; ;0; ;0; ;1; ;0; ;0; ;4; ;0; ;0; ;3; ;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;4;8;10;1;0;1;1;0;0; ;1;3;1;0;0;0;0;0;0; ;3;3;3;0;0;1;0; ; ;7;0;0;0;1; ; ; ;1;0;1;0;1;0;0;0; ;1;0;0;0; ;1;0;4113700;41;4;Londrina;506701;493520;13181;Grande;1652,569; ;2;1; ; ; ; ; ;1;1;0;0; ;1100; ;3;0;3;0;0;0;0;0;6;2;1;1;0;0;0;0;0;4;10;0;0;0;2;3;3;2;0;0;0;0; ;10;0;0;1;0;0;4;0;0;3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;3;1;0;1;0;1;0;0;0;1;0;0;0;4;1;2;6;4;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;5;6;5;3; ; ; ; ;3; ; ;13;16; ;1;2; ;1; ; ;1;3; ; ; ;3
411380;4113803308319;UNIDADE DE ACOLHIMENTO - FAMILIA ACOLHEDORA;32;RUA DAVID;752;CASA;CENTRO; ;86635-000;LUPIONOPOLIS;PR; ;(43) 3660-1360; ; ;28/10/2010;-22.756.287.647.876.700;-51.655.455.936.561.300;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2010;1;1192,4; ;0;3;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;5;0;0;0;0;0;1;0;0; ;1;4;0;0;1;0;0;0;0; ;1;6;6;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;1;0;2;4113809;41;4;Lupionópolis;4592;4079;513;Pequeno I;121,064; ;2;1; ; ; ; ; ;0;0;1;0; ;1192,4; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
411420;4114203310136;Unidade de Acolhimento Família Acolhedora de Mandaguari;3;Avenida Presidente Vargas;347;Fundos;Centro;Próximo ao antigo Hospital Rural.;86975-000;MANDAGUARI;PR; ;(44) 3133-1067; ; ;19/06/2019;-23.527.693.908.221.700;-51.667.612.195.014.900;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2019;1;1100; ;0;1;0;3; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;1; ;0; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ; ;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;21;8;1;1;1;1;1;0;Plano de Acompanhamento Familiar, Termos de: acolhimento, desacolhimento, guarda temporária,etc,;1;2;1;0;1;1;0;0;0; ;3;2; ;0;0;1;0; ; ;1;0;0;0;1; ; ; ;1;0;1;0;1;0;1;0;Uso obrigatorio de máscaras faciais e higienização de álcool em gel de todos que são acompanhados pelo serviço e visitantes,;0;0;1;0; ;1;2;4114203;41;4;Mandaguari;32658;30934;1724;Pequeno II;335,814; ;2;1; ; ; ; ; ;1;1;0;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;3;1;0;1;0;1;0;1;0;0;0;1;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;5;2; ;3; ; ; ; ; ; ; ; ; ;3;3; ; ;2; ;1; ; ;1;2; ; ; ;2
411430;4114303311646;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;35;Augusto Dissenha;44; ;Centro; ;83800-000;MANDIRITUBA;PR; ;(41) 3626-2748; ; ;12/09/2019;-25.778.561.349.446.000;-49.326.725.006.103.500;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2019;1;1101,95; ;0;3;0;4; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;3; ;0; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;5;0;0;0;1;1;1;0;0; ;1;4;0;1;0;1;0;0;0; ;3;2;6;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;0;1;0;1;0;0;0; ;1;0;0;0;1;0;3;4114302;41;4;Mandirituba;22220;7414;14806;Pequeno II;379,179; ;2;1; ; ; ; ; ;0;0;1;0; ;1101,95; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;3;1;0;1;0;1;0;0;0;1;0;0;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1
411460;4114603309192;UNIDADE DE ACOLHIMENTO;32;Castelo Branco;0; ;Centro;Junto ao CREAS;85960-000;MARECHAL CANDIDO RONDON;PR; ;(45) 3254-8329;8506; ;01/08/2018;-245.717.469.411.269;-541.373.583.895.548;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2018;1;1100; ;0;1;0;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;12;10;1;1;1;1;0;0; ;1;2;0;1;0;0;0;0;0; ;3;3;6;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;0;0;1;0;1;0;0; ;1;0;0;0; ;1;1;4114609;41;4;Marechal Cândido Rondon;46819;39147;7672;Pequeno II;748,002; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;3;1;0;0;1;0;1;0;0;1;0;0;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2; ;1;2;2; ; ; ; ; ; ; ;3;3; ; ;3; ;2; ; ;1;2; ; ;1;3
411520;4115203306174;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;HAITI;808; ;VILA MORANGUEIRA;CENTRO SOCIAL URBANO;87040-420;MARINGA;PR; ;(44) 3261-2415; ; ;05/10/2007;-2.341.790.754.593.660;-5.189.930.677.413.940;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2007;1;1100; ;99;1;27;55; ;11;4;2;0;0;0;0;0;17;1;4;4;0;1;0;0;0;10;0; ;0; ;0; ;5;0;2;0;12;8;0;0; ;27;6; ;5; ;12; ;10; ;1; ;0; ;0; ;0; ;0; ;4; ;0; ;0; ;0; ;0; ;3; ;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;4;8;15;1;1;1;1;0;0; ;1;2;1;0;0;0;0;0;0; ;3;4;0;0;1;1;0; ;2;10;0;0;0;1; ; ; ;1;0;0;0;1;0;0;0; ;1;0;0;0; ;1;3;4115200;41;4;Maringá;357077;350653;6424;Grande;487,052; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;11;4;2;0;0;0;0;0;17;1;4;4;0;1;0;0;0;10;27;0;0;0;5;0;2;0;12;8;0;0; ;27;0;0;0;4;0;0;0;0;3;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;1;0;0;0;4;2;3;17;10;2;1;1;1;1;1;1;1;2;1;1;1; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;3;16;24;16;4; ; ;1;1; ; ; ;56;56; ;3;4; ;1; ; ;1;6; ; ;1;7
411530;4115303309572;Unidade de Acolhimento Em Família Acolhedora;1;OITO;834; ;CENTRO;Próximo a Prefeitura;85525-000;MARIOPOLIS;PR; ;(46) 3226-8100;9; ;25/10/2018;-26.354.651.350.884.200;-5.255.001.068.115.230;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2018;1;1100; ;0;1;1;1; ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ;0; ;0; ;0;1;0;0;0;0;0;0; ;1;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;16;2;1;1;1;1;0;0; ;1;3;1;0;0;0;0;0;0; ;2;3;6;0;0;1;0; ; ;2;0;0;0;1; ; ; ;0;0;0;0;0;0;1;0;Não houve acolhimento; ; ; ;1; ;0;0;4115309;41;4;Mariópolis;6268;4469;1799;Pequeno I;230,366; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;4;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1; ;2; ; ; ; ; ; ; ; ; ;2;2; ; ;2; ;1; ; ;1;2; ; ; ;2
411535;4115353310082;UNIDADE DE ACOLHIMENTO - PROGRAMA FAMILIA ACOLHEDORA;32;Fernandes Vieira;559; ;Centro; ;85955-000;MARIPA;PR; ;(44) 3687-1236; ; ;22/12/2009;-24.418.451.097.980.300;-5.382.851.457.674.400;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2009;1;1045; ;0;3;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;8;0;1;0;1;1;0;0; ;0;7;1;0;1;1;0;0;0; ;4;3;3;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ;0;0;1;0;1;2;2;4115358;41;4;Maripá;5684;3262;2422;Pequeno I;283,793; ;2;1; ; ; ; ; ;0;1;0;0; ;1045; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;4;0;0;0;0;0;0;0;1;0;0;1;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
411580;4115803309366;UNIDADE DE ACOLHIMENTO FAMILIAR EM FAMÍLIA ACOLHEDORA;32;Espírito Santo;2200;CREAS;Nazaré; ;85884-000;MEDIANEIRA;PR; ;(45) 3264-8693; ; ;01/02/2018;-252.879.775;-540.890.225;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2018;1;1100; ;0;2;7;12; ;1;2;0;0;0;0;0;0;3;1;0;2;0;0;1;0;0;4;0; ;0; ;0; ;1;2;0;4;0;0;0;0; ;7;0; ;2; ;3; ;6; ;0; ;0; ;0; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;5; ;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;4;4;8;1;0;1;1;0;0; ;1;3;1;0;0;0;0;0;0; ;5;3;3;1;1;1;0;6;1;3;0;0;0;1; ; ; ;1;0;1;0;1;0;1;0;interrupção temporária das visitas presenciais;0;1;0;0; ;2;3;4115804;41;4;Medianeira;41817;37390;4427;Pequeno II;328,732; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;1;2;0;0;0;0;0;0;3;1;0;2;0;0;1;0;0;4;7;0;0;0;1;2;0;4;0;0;0;0; ;7;0;1;0;0;0;0;0;0;5;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;5;1;0;1;0;1;0;1;0;0;1;0;0;4;1;2;3;4;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;4;3;1; ; ; ; ; ; ; ;8;8; ; ;3; ;1; ; ;2;1; ;1;1;3
411585;4115853308544;Unidade de Acolhimento Família Acolhedora Mercedes;32;Dr. Osvaldo Cruz;555; ;centro; ;85998-000;MERCEDES;PR; ;(45) 3256-8037; ; ;11/06/2014;-24.449.630.364.295.400;-5.416.146.039.962.760;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2014;1;1100; ;0;1;6;6; ;1;1;1;0;0;0;0;0;3;1;0;2;0;0;0;0;0;3;0; ;0; ;0; ;2;0;0;4;0;0;0;0; ;6;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;4; ;0; ;0; ;0; ;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;3;4;4;1;0;0;1;0;0; ;1;2;0;1;0;0;0;0;0; ;3;3; ;0;1;0;0; ;2; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ;1;0;0;0; ;0;2;4115853;41;4;Mercedes;5046;2439;2607;Pequeno I;200,864; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;1;1;1;0;0;0;0;0;3;1;0;2;0;0;0;0;0;3;6;0;0;0;2;0;0;4;0;0;0;0; ;6;0;0;0;0;0;4;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;4;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;2;1;1; ; ; ; ; ; ; ;7;7; ; ;2; ;2; ; ; ;2; ; ; ;2
411590;4115903308864;Unidade de Acolhimento Família Acolhedora;3;Guaíra;153; ;Centro;Prefeitura Municipal;87840-000;MIRADOR;PR; ;(44) 3434-8013;8007; ;18/11/2014;-23.256.517.009.117.800;-5.277.627.110.481.260;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2014;1;1100; ;0;3;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;5;0;0;0;1;1;1;0;0; ;1;2;1;0;1;0;1;0;0; ;3;3; ;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;1;0;0;4115903;41;4;Mirador;2327;1579;748;Pequeno I;221,708; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1
