IBGE;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2022;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;filter_$
313530;3135303309960; Feminino; Superior Incompleto; Pedagoga(o); Sem Vínculo; Família Acolhedora;01/04/2019;3135308;Minas gerais;Região Sudeste;Japaraíba;3939;2550;1389;Pequeno I;172,141;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;3;1; ; ;1; ; ; ; ;6;6;Selected
313530;3135303309960; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;05/04/2019;3135308;Minas gerais;Região Sudeste;Japaraíba;3939;2550;1389;Pequeno I;172,141;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;3;1; ; ;1; ; ; ; ;6;6;Selected
313530;3135303309960; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;05/04/2019;3135308;Minas gerais;Região Sudeste;Japaraíba;3939;2550;1389;Pequeno I;172,141;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;3;1; ; ;1; ; ; ; ;6;6;Selected
313530;3135303309960; Feminino; Superior Completo; Advogada(o); Sem Vínculo; Família Acolhedora;05/04/2019;3135308;Minas gerais;Região Sudeste;Japaraíba;3939;2550;1389;Pequeno I;172,141;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes;1;2;3;1; ; ;1; ; ; ; ;6;6;Selected
313530;3135303309960; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;06/03/2020;3135308;Minas gerais;Região Sudeste;Japaraíba;3939;2550;1389;Pequeno I;172,141;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;3;1; ; ;1; ; ; ; ;6;6;Selected
313670;3136703306357; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;23/05/2017;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022; ;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313670;3136703306357; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;28/09/2010;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313670;3136703306357; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;11/06/2019;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313670;3136703306357; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;19/05/2015;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313670;3136703306357; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;18/12/2020;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313670;3136703306357; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;19/05/2015;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313670;3136703306357; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;18/10/2021;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313670;3136703306357; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;31/03/2020;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313670;3136703306357; Feminino; Superior Completo; Administrador(a); Sem Vínculo; Família Acolhedora;06/11/2019;3136702;Minas gerais;Região Sudeste;Juiz de Fora;516247;510378;5869;Grande;1435,749;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;6;4; ; ; ; ; ; ; ;9;9;Selected
313700;3137003302893; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;28/11/2018;3137007;Minas gerais;Região Sudeste;Ladainha;16994;4310;12684;Pequeno I;866,29;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1;1; ; ; ; ; ; ; ;4;4;Selected
313700;3137003302893; Masculino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;27/09/2021;3137007;Minas gerais;Região Sudeste;Ladainha;16994;4310;12684;Pequeno I;866,29;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1;1; ; ; ; ; ; ; ;4;4;Selected
313700;3137003302893; Masculino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;28/11/2018;3137007;Minas gerais;Região Sudeste;Ladainha;16994;4310;12684;Pequeno I;866,29;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1;1; ; ; ; ; ; ; ;4;4;Selected
313700;3137003302893; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;13/07/2021;3137007;Minas gerais;Região Sudeste;Ladainha;16994;4310;12684;Pequeno I;866,29;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1;1; ; ; ; ; ; ; ;4;4;Selected
313720;3137203303963; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;20/10/2009;3137205;Minas gerais;Região Sudeste;Lagoa da Prata;45984;44938;1046;Pequeno II;439,984;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2; ; ; ; ; ; ; ; ; ;4;4;Selected
313720;3137203303963; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;12/08/2008;3137205;Minas gerais;Região Sudeste;Lagoa da Prata;45984;44938;1046;Pequeno II;439,984;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2; ; ; ; ; ; ; ; ; ;4;4;Selected
313720;3137203303963; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;15/10/2009;3137205;Minas gerais;Região Sudeste;Lagoa da Prata;45984;44938;1046;Pequeno II;439,984;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2; ; ; ; ; ; ; ; ; ;4;4;Selected
313720;3137203303963; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;25/02/2010;3137205;Minas gerais;Região Sudeste;Lagoa da Prata;45984;44938;1046;Pequeno II;439,984;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2; ; ; ; ; ; ; ; ; ;4;4;Selected
313890;3138903312885; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;16/11/2021;3138906;Minas gerais;Região Sudeste;Machacalis;6976;5749;1227;Pequeno I;332,378;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3; ; ; ; ; ; ; ; ; ; ;3;3;Selected
313890;3138903312885; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;12/04/2018;3138906;Minas gerais;Região Sudeste;Machacalis;6976;5749;1227;Pequeno I;332,378;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3; ; ; ; ; ; ; ; ; ; ;3;3;Selected
313890;3138903312885; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;14/06/2021;3138906;Minas gerais;Região Sudeste;Machacalis;6976;5749;1227;Pequeno I;332,378;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3; ; ; ; ; ; ; ; ; ; ;3;3;Selected
314000;3140003311813; Feminino; Superior Completo; Advogada(o); Sem Vínculo; Família Acolhedora;23/06/2020;3140001;Minas gerais;Região Sudeste;Mariana;54219;47642;6577;Médio;1194,208;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes; ;1;1; ; ; ;1; ; ; ; ;2;2;Selected
314000;3140003311813; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;18/02/2020;3140001;Minas gerais;Região Sudeste;Mariana;54219;47642;6577;Médio;1194,208;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;1; ; ; ;1; ; ; ; ;2;2;Selected
314210;3142103308277; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;23/06/2016;3142106;Minas gerais;Região Sudeste;Miradouro;10251;5671;4580;Pequeno I;301,672;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2; ; ; ; ; ; ; ; ; ; ;2;2;Selected
314210;3142103308277; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;23/06/2016;3142106;Minas gerais;Região Sudeste;Miradouro;10251;5671;4580;Pequeno I;301,672;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2; ; ; ; ; ; ; ; ; ; ;2;2;Selected
314330;3143303306347; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;08/05/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Superior Completo; Advogada(o); Voluntária(o); Família Acolhedora;24/02/2022;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Médio Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;08/05/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Masculino; Médio Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;08/05/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;08/05/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Masculino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;24/08/2022;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Superior Completo; Assistente Social; Voluntária(o); Família Acolhedora;01/08/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;24/08/2022;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Superior Completo; Enfermeira(o); Voluntária(o); Família Acolhedora;08/05/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;29/03/2022;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;04/07/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;11/05/2022;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Feminino; Médio Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;08/05/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314330;3143303306347; Masculino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;08/05/2019;3143302;Minas gerais;Região Sudeste;Montes Claros;361915;344427;17488;Grande;3568,941;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;3;7; ;1; ;1; ; ; ; ;14;14;Selected
314380;3143803311368; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;20/07/2017;3143807;Minas gerais;Região Sudeste;Munhoz;6257;3319;2938;Pequeno I;191,564;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;1; ; ; ; ; ; ; ; ;1;1;Selected
314380;3143803311370; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;26/07/2021;3143807;Minas gerais;Região Sudeste;Munhoz;6257;3319;2938;Pequeno I;191,564;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ; ; ; ; ; ; ; ; ; ;1;1;Selected
314470;3144703313049; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;26/08/2021;3144706;Minas gerais;Região Sudeste;Nova Era;17528;15420;2108;Pequeno I;361,926;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ; ; ; ; ; ; ; ; ; ;1;1;Selected
314535;3145353307677; Feminino; Superior Incompleto; Profissional de nível médio; Sem Vínculo; Família Acolhedora;24/08/2016;3145356;Minas gerais;Região Sudeste;Novo Oriente de Minas;10339;4421;5918;Pequeno I;755,151;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;2; ; ; ; ; ; ; ; ;5;5;Selected
314535;3145353307677; Feminino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;08/05/2017;3145356;Minas gerais;Região Sudeste;Novo Oriente de Minas;10339;4421;5918;Pequeno I;755,151;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;2; ; ; ; ; ; ; ; ;5;5;Selected
314535;3145353307677; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;13/03/2018;3145356;Minas gerais;Região Sudeste;Novo Oriente de Minas;10339;4421;5918;Pequeno I;755,151;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;2; ; ; ; ; ; ; ; ;5;5;Selected
