NU_IDENTIFICADOR;IBGE;Regiao;q_45_2;q_45_3;q_45_9;q_45_10;q_45_11;q_45_12;q_45_13;q_45_14;Q_completo;DataCenso;DataCenso_2018;q_45_2_rec;Idade;Faixas_etarias;d_45_9;d_45_11;d_45_9bin1;d_45_9bin2;d_45_9bin3;d_45_10bin1;d_45_10bin2;d_45_10bin3;d_45_10bin4;d_45_10bin5;d_45_11bin1;d_45_11bin2;d_45_11bin3;d_45_11bin4;d_45_9bin1_sum;d_45_9bin2_sum;d_45_9bin3_sum;d_45_10bin1_sum;d_45_10bin2_sum;d_45_10bin3_sum;d_45_10bin4_sum;d_45_10bin5_sum;d_45_11bin1_sum;d_45_11bin2_sum;d_45_11bin3_sum;d_45_11bin4_sum;nu_trabalhadores
2304403300012;23;Região Nordeste;23.01.1986;FEMININO;Superior Completo;Assistente Social;Terceirizada(o);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/06/2013;;31.08.2018;31/ago/18;23/jan/86;32;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;Assistente Social;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;16.09.1983;MASCULINO;Especialização;Médica(o);Terceirizada(o);Técnico(a) de Nível Superior;De 11 a 20 horas semanais;01/06/2013;;31.08.2018;31/ago/18;16/set/83;34;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;30.04.1989;MASCULINO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Outros;De 31 a 40 horas semanais;01/07/2015;;31.08.2018;31/ago/18;30/abr/89;29;16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;05.09.1987;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Pública(o) Celetista;Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;20/01/2012;;31.08.2018;31/ago/18;05/set/87;30;30 a 40 anos;Nível Médio;Empregado Público (CLT);;Nível Médio;;;;;;;;Empregado Público (CLT);;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;25.09.1985;MASCULINO;Superior Completo;Outra formação de nível superior;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;13/05/2018;;31.08.2018;31/ago/18;25/set/85;32;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;18.05.1987;FEMININO;Superior Completo;Enfermeira(o);Terceirizada(o);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/06/2012;;31.08.2018;31/ago/18;18/mai/87;31;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;16.11.1991;FEMININO;Superior Completo;Nutricionista;Terceirizada(o);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/06/2012;;31.08.2018;31/ago/18;16/nov/91;26;16 a 29 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;29.11.1984;MASCULINO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;10/08/2018;;31.08.2018;31/ago/18;29/nov/84;33;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;12.05.1990;FEMININO;Superior Completo;Psicóloga(o);Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;10/07/2018;;31.08.2018;31/ago/18;12/mai/90;28;16 a 29 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;Psicólogo;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;09.05.1989;MASCULINO;Superior Incompleto;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;03/09/2018;;31.08.2018;31/ago/18;09/mai/89;29;16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;03.07.1953;FEMININO;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;13/11/1984;;31.08.2018;31/ago/18;03/jul/53;65;Mais de 60 anos;Nível Médio;Servidor Estatutário;;Nível Médio;;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;25.08.1992;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;13/08/2018;;31.08.2018;31/ago/18;25/ago/92;26;16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;28.07.1956;MASCULINO;Médio Incompleto;Sem formação profissional;Terceirizada(o);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;15/11/2013;;31.08.2018;31/ago/18;28/jul/56;62;Mais de 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;27.03.1957;MASCULINO;Superior Completo;Outra formação de nível superior;Empregada(o) Celetista do Setor Privado;Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;16/08/1981;;31.08.2018;31/ago/18;27/mar/57;61;Mais de 60 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;13.06.1957;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/03/1982;;31.08.2018;31/ago/18;13/jun/57;61;Mais de 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;22.09.1960;MASCULINO;Fundamental Completo;Sem formação profissional;Terceirizada(o);Serviços Gerais;De 21 a 30 horas semanais;14/05/2014;;31.08.2018;31/ago/18;22/set/60;57;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;01.08.1958;MASCULINO;Superior Completo;Socióloga(o);Servidor(a)/Estatutário(a);Coordenador(a);De 31 a 40 horas semanais;01/06/2018;;31.08.2018;31/ago/18;01/ago/58;60;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;15.12.1957;MASCULINO;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Outros;De 31 a 40 horas semanais;03/11/2014;;31.08.2018;31/ago/18;15/dez/57;60;51 a 60 anos;Nível Médio;Servidor Estatutário;;Nível Médio;;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;28.11.1955;FEMININO;Superior Completo;Pedagoga(o);Servidor(a)/Estatutário(a);Técnico(a) de Nível Superior;De 31 a 40 horas semanais;01/06/1975;;31.08.2018;31/ago/18;28/nov/55;62;Mais de 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;Pedagogo;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;21.04.1965;FEMININO;Superior Incompleto;Profissional de nível médio;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;20/01/1984;;31.08.2018;31/ago/18;21/abr/65;53;51 a 60 anos;Nível Médio;Servidor Estatutário;;Nível Médio;;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;12.10.1966;FEMININO;Superior Completo;Pedagoga(o);Terceirizada(o);Técnico(a) de Nível Superior;De 31 a 40 horas semanais;02/01/2007;;31.08.2018;31/ago/18;12/out/66;51;51 a 60 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;16.04.1949;FEMININO;Fundamental Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Serviços Gerais;De 31 a 40 horas semanais;01/01/1975;;31.08.2018;31/ago/18;16/abr/49;69;Mais de 60 anos;Nível fundamental;Servidor Estatutário;Nível fundamental;;;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;31.03.1963;MASCULINO;Superior Completo;Outra formação de nível superior;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;05/01/1984;;31.08.2018;31/ago/18;31/mar/63;55;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;14.11.1963;FEMININO;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/02/2010;;31.08.2018;31/ago/18;14/nov/63;54;51 a 60 anos;Nível Médio;Servidor Estatutário;;Nível Médio;;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;18.10.1965;MASCULINO;Médio Incompleto;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;06/07/2018;;31.08.2018;31/ago/18;18/out/65;52;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;25.02.1966;MASCULINO;Superior Completo;Outra formação de nível superior;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/10/1986;;31.08.2018;31/ago/18;25/fev/66;52;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;04.06.1966;FEMININO;Superior Completo;Pedagoga(o);Terceirizada(o);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/06/2013;;31.08.2018;31/ago/18;04/jun/66;52;51 a 60 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;10.09.1968;MASCULINO;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Serviços Gerais;De 41 a 44 horas semanais;09/11/1988;;31.08.2018;31/ago/18;10/set/68;49;41 a 50 anos;Nível Médio;Servidor Estatutário;;Nível Médio;;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;24.03.1966;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;06/07/2018;;31.08.2018;31/ago/18;24/mar/66;52;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;14.02.1969;MASCULINO;Médio Completo;Profissional de nível médio;Terceirizada(o);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;10/02/2012;;31.08.2018;31/ago/18;14/fev/69;49;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;31.12.1968;FEMININO;Superior Completo;Enfermeira(o);Empregada(o) Celetista do Setor Privado;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/03/2016;;31.08.2018;31/ago/18;31/dez/68;49;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;06.01.1973;FEMININO;Médio Completo;Profissional de nível médio;Terceirizada(o);Serviços Gerais;De 31 a 40 horas semanais;01/06/2013;;31.08.2018;31/ago/18;06/jan/73;45;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;02.03.1966;MASCULINO;Médio Incompleto;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;23/07/2018;;31.08.2018;31/ago/18;02/mar/66;52;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;14.11.1969;MASCULINO;Fundamental Completo;Sem formação profissional;Terceirizada(o);Serviços Gerais;De 41 a 44 horas semanais;14/03/2008;;31.08.2018;31/ago/18;14/nov/69;48;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;09.12.1966;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;13/08/2018;;31.08.2018;31/ago/18;09/dez/66;51;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;27.06.1974;FEMININO;Médio Incompleto;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;13/08/2018;;31.08.2018;31/ago/18;27/jun/74;44;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;29.08.1964;FEMININO;Superior Completo;Outra formação de nível superior;Terceirizada(o);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/06/2013;;31.08.2018;31/ago/18;29/ago/64;54;51 a 60 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;18.06.1974;MASCULINO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;16/08/2018;;31.08.2018;31/ago/18;18/jun/74;44;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;03.12.1996;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;13/08/2018;;31.08.2018;31/ago/18;03/dez/96;21;16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;02.09.1997;FEMININO;Superior Incompleto;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;13/08/2018;;31.08.2018;31/ago/18;02/set/97;20;16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;31.08.1978;FEMININO;Superior Completo;Pedagoga(o);Terceirizada(o);Técnico(a) de Nível Superior;De 31 a 40 horas semanais;17/03/2012;;31.08.2018;31/ago/18;31/ago/78;40;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;19.07.1979;FEMININO;Médio Completo;Outra formação de nível superior;Terceirizada(o);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/06/2013;;31.08.2018;31/ago/18;19/jul/79;39;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;21.02.1972;FEMININO;Superior Completo;Outra formação de nível superior;Terceirizada(o);Técnico(a) de Nível Superior;De 31 a 40 horas semanais;01/06/2013;;31.08.2018;31/ago/18;21/fev/72;46;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;05.08.1962;MASCULINO;Fundamental Completo;Sem formação profissional;Servidor(a)/Estatutário(a);Outros;De 31 a 40 horas semanais;15/10/2015;;31.08.2018;31/ago/18;05/ago/62;56;51 a 60 anos;Nível fundamental;Servidor Estatutário;Nível fundamental;;;;;;;;Servidor Estatutário;;;;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;26.11.1964;MASCULINO;Fundamental Completo;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;02/02/2008;;31.08.2018;31/ago/18;26/nov/64;53;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;11.01.1975;FEMININO;Fundamental Completo;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Cozinheiro(a);De 31 a 40 horas semanais;07/02/2014;;31.08.2018;31/ago/18;11/jan/75;43;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;14.06.1979;FEMININO;Fundamental Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;13/08/2018;;31.08.2018;31/ago/18;14/jun/79;39;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300012;23;Região Nordeste;28.11.1977;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Educador(a)/Orientador(a) Social;De 41 a 44 horas semanais;01/07/2013;;31.08.2018;31/ago/18;28/nov/77;40;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;21,00;18,00;4,00;1,00;0,00;0,00;1,00;11,00;1,00;0,00;38,00;50
2304403300014;23;Região Nordeste;20.02.1968;FEMININO;Superior Completo;Pedagoga(o);Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;02/07/2017;;31.08.2018;31/ago/18;20/fev/68;50;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;11,00;26,00;9,00;1,00;3,00;0,00;1,00;0,00;9,00;0,00;0,00;37,00;46
2304403300014;23;Região Nordeste;10.11.1986;FEMININO;Médio Completo;Profissional de nível médio;Terceirizada(o);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/08/2016;;31.08.2018;31/ago/18;10/nov/86;31;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;26,00;9,00;1,00;3,00;0,00;1,00;0,00;9,00;0,00;0,00;37,00;46
