IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;Latitude;Longitude;q_1;q_2_1;q_2_2;q_2_3;q_2_4;q_3_1;q_3_2;q_4;q_5;q_6;q_7;q_7_1;q_8_1;q_8_2;q_8_3;q_8_0;q_9_1;q_9_2;q_9_3;q_9_0;q_9_3_1;q_10_0;q_10_1;q_10_2;q_10_3;q_10_4;q_10_5;q_10_6;q_10_7;q_10_8;q_10_9;q_10_10;q_10_99;q_11_1;q_11_2;q_11_3;q_11_4;q_11_99;q_11_0;q_11_99_1;q_12;q_12_1;q_13_1;q_13_2;q_13_3;q_13_4;q_13_5;q_13_6;q_13_7;q_13_8;q_13_9;q_13_10;q_13_11;q_13_12;q_13_0;q_14;q_15_1;q_15_2;q_15_3;q_15_4;q_15_5;q_15_6;q_16;q_17_1;q_17_2;q_17_3;q_17_4;q_17_5;q_17_99;q_17_99_1;q_18_1;q_18_2;q_18_3;q_18_4;q_18_5;q_18_6;q_18_7;q_18_8;q_18_9;q_18_10;q_18_11;q_18_12;q_18_13;q_18_14;q_18_15;q_19_1;q_19_2;q_19_3;q_19_4;q_20_1;q_20_2;q_20_3;q_20_4;q_20_5;q_20_6;q_20_0;q_20_4_1;q_20_5_1;q_21_1;q_21_2;q_21_3;q_21_4;q_21_5;q_21_6;q_21_7;q_21_8;q_21_9;q_21_10;q_21_11;q_21_12;q_21_13;q_21_14;q_21_15;q_21_16;q_21_17;q_21_18;q_21_19;q_21_20;q_21_21;q_21_22;q_21_23;q_21_24;q_21_25;q_21_24_1;q_22_1;q_22_2;q_22_3;q_22_4;q_22_5;q_22_6;q_22_7;q_22_8;q_22_9;q_22_10;q_22_11;q_22_12;q_22_13;q_22_14;q_22_15;q_22_16;q_22_17;q_22_18;q_22_19;q_22_20;q_22_21;q_22_22;q_22_23;q_22_24;q_22_25;q_23_1;q_23_2;q_23_3;q_23_4;q_23_5;q_23_6;q_23_7;q_23_8;q_23_9;q_23_10;q_23_11;q_23_12;q_23_13;q_23_14;q_23_15;q_23_16;q_23_17;q_23_18;q_23_19;q_23_20;q_23_21;q_23_22;q_23_99;q_23_0;q_23_99_1;q_24;q_25_1;q_25_2;q_25_3;q_25_4;q_25_5;q_25_6;q_25_7;q_25_8;q_25_9;q_25_10;q_25_11;q_26_1;q_26_2;q_26_3;q_26_4;q_26_5;q_26_99;q_26_99_1;q_27;q_28_1;q_28_2;q_28_3;q_28_4;q_28_5;q_28_99;q_28_99_1;q_29;q_30;q_31;q_32_1;q_32_2;q_32_3;q_32_4;q_32_5;q_32_6;q_32_7;q_32_99;q_33_1;q_33_1_99;q_33_2;q_33_2_99;q_33_3;q_33_3_99;q_33_4;q_33_4_99;q_33_5;q_33_5_99;q_33_6;q_33_6_99;q_33_7;q_33_7_99;q_34_1;q_34_1_99;q_34_2;q_34_2_99;q_35;q_35_99;q_36_1_1;q_36_1_2;q_36_1_3;q_36_1_4;q_36_1_5;q_36_1_6;q_36_1_7;q_36_1_8;q_36_1_9;q_36_1_10;q_36_2_1;q_36_2_2;q_36_2_3;q_36_2_4;q_36_2_5;q_36_2_6;q_36_2_7;q_36_2_8;q_36_2_9;q_36_2_10;q_36_3_1;q_36_3_2;q_36_3_3;q_36_3_4;q_36_3_5;q_36_3_6;q_36_3_7;q_36_3_8;q_36_3_9;q_36_3_10;q_36_4_1;q_36_4_2;q_36_4_3;q_36_4_4;q_36_4_5;q_36_4_6;q_36_4_7;q_36_4_8;q_36_4_9;q_36_4_10;q_36_5_1;q_36_5_2;q_36_5_3;q_36_5_4;q_36_5_5;q_36_5_6;q_36_5_7;q_36_5_8;q_36_5_9;q_36_5_10;q_36_6_1;q_36_6_2;q_36_6_3;q_36_6_4;q_36_6_5;q_36_6_6;q_36_6_7;q_36_6_8;q_36_6_9;q_36_6_10;q_37_1;q_37_2;q_37_3;q_37_4;q_37_5;q_37_6;q_37_7;q_37_8;q_37_9;q_37_10;q_37_11;q_37_12;q_37_13;q_37_14;q_37_99;q_37_0;q_37_99_1;q_38;q_38_1;q_39;Q_Municipio;Q_completo;d_3;d_18_atend;d_18_atend_categoria;d_18_adm_atend;d_18_adm_atend_categoria;d18_total_banheiros;d18_total_banheiro_cat;d_18_6_banheiro_trab;d_18_7_banheiro_usu;d21_telefone;d21_veiculo;d29_cap_atend_cat;d_32_1;d_32_2;d_32_3;d_32_4;d_32_5;d_32_6;d_32_7_total;d_33_1;d_33_2;d_33_3;d_33_4;d_33_5;d_33_6;d_33_7;d_34_1;d_34_2;d_35;d_38_1;d_40_9bin1_sum;d_40_9bin2_sum;d_40_9bin3_sum;d_40_10bin1_sum;d_40_10bin2_sum;d_40_10bin3_sum;d_40_10bin4_sum;d_40_10bin5_sum;d_40_11bin1_sum;d_40_11bin2_sum;d_40_11bin3_sum;d_40_11bin4_sum;nu_trabalhadores
353980;3539806;35;3;Poá;106013;104338;1675;4;17,264;3539803501849;CENTRO-DIA E SIMILARES DO IDOSO;32;PIO XII;81; ;CIDADE KEMEL;08554-320;POA;SP;centrodiapoa@gmail.com;(11) 46343550; ; ;01/02/2014;-235.155.281;-463.585.141;2;0;0;0;1;5;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0; ;1;13539800031;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;2;1;0;0;0;0;0; ;0;0;0;1;2;2;6;0;1;1;1;0;0;1;1;1;1;1;1; ; ; ; ; ;0;1; ; ;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1; ;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0; ;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0; ;0; ; ; ; ; ; ; ;25;5;5;0;0;0;0;0;2;14; ;2; ;0; ;0; ;0; ;0; ;0; ;0; ;2; ;1; ;0; ; ; ; ; ; ; ; ; ;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0; ;0; ;3;1; ;3;1;1;3;2;8;5;2;4;1;1;3;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0; ;4;4;2;1; ; ; ; ;2; ; ;8;10
353980;3539806;35;3;Poá;106013;104338;1675;4;17,264;3539803502067;CENTRO-DIA E SIMILARES ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE POÁ;32;FLOR DO CAMPO;310; ;CONJ. ALVORADA;08550-500;POA;SP;poaapae@gmail.com;(11) 46341215; ; ;26/11/1992;-23.520.493.087.101.300;-46.337.928.771.972.600;2;1;1;0;0;5;8;2;59.643.262/0001-17;1;1; ;1;1;1;0; ; ; ;1; ;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0; ;1;13539800031;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;2;0;0;0;0;1;0; ;0;3;0;0;1;1;6;1;1;1;1;0;0;1;1;1;1;1;1; ; ; ; ; ;0;1; ; ;1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0; ;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0; ;1;1;0;0;1;1;0; ;30;5;4;0;0;0;38;0;0;38; ;1; ;0; ;0; ;0; ;33; ;4; ;0; ;0; ;19; ; ;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0; ;0; ;1;1; ;2;3;2;4;3;7;4;1;4;1;1;3;0;0;0;2;0;0;2;1;0;0;0;2;1;0;0;1; ; ; ;2;8;2; ; ; ;2; ;1; ;9;10
354000;3540002;35;3;Pompéia;19964;18574;1390;1;784,674;3540003500019;Centro-Dia e Similares - Associação de Pais e Amigos dos Excepcionais de Pompeia - APAE;3;Shunji Nishimura;555; ;Jairo Antonio Zambon;17580-000;POMPEIA;SP;apaepompeia@yahoo.com.br;(14) 34522793; ;34522796;18/12/1991;-2.210.804.645.601.840;-50.193.893.909.454.300;2;1;1;1;0;5;8;2;59.989.582/0001-23;1;1; ;0;1;1;0; ; ; ;1; ;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;1;0;Conselho Municipal de Saúde e Conselho Municipal de Educação;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;0;0;0;1;1;0;0;0;0;0; ;0;2;0;0;4;7;11;1;1;1;1;1;1;1;0;2;1;1;1;1;0;0;1;1;0;0;Adaptações simples, em cadeiras de rodas e adaptações em órteses.;Comunicação alternativa;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;Equoterapia;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0; ;0; ; ; ; ; ; ; ;60;5;4;14;26;12;64;1;0;117; ;20; ;2; ;3; ;67; ;0; ;11; ;0; ;0; ;37; ;2; ; ; ; ; ; ; ; ; ;0;1;1;0;1;1;0;1;1;1;0;0; ; ; ; ; ; ; ; ;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;1;1; ;2;2;2;6;4;18;5;4;5;1;1;6;1;2;1;3;1;0;5;1;1;1;3;0;1;0;0;2;1; ;4;16;24;8;1; ; ;3; ;12; ;32;44
354020;3540200;35;3;Pontal;40244;39492;752;2;356,371;3540203500285;CENTRO-DIA E SIMILARES;32;JOSE CAMILO DE OLIVEIRA;100; ;JD RESIDENCIAL PRIMAVER;14180-000;PONTAL;SP;apaepontal@yahoo.com.br;(16) 39536227; ; ;05/06/1990;-210.341.289;-48.038.820.499.999.900;2;1;1;0;1;5;8;2;60.254.992/0001-05;1;1; ;1;1;1;0;0;1;0;0; ;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0; ;1;35402098398;0;0;0;0;0;0;1;0;1;1;1;1;0;3;1;1;1;1;0;0;2;1;0;0;0;0;0; ;5;2;4;1;3;3;6;1;1;1;1;0;0;1;0;2;2;2;2;1;0;0;0;0;0;0; ; ;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;4;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;1;0;0; ;40;5;3;8;5;4;55;2;0;74; ;0; ;0; ;0; ;74; ;0; ;0; ;0; ;0; ;44; ; ;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;3;1; ;2;12;5;15;5;9;5;2;4;1;1;4;1;1;1;3;1;0;4;0;0;0;4;0;0;0;0;3; ; ;4;6;16;6;1; ; ;1; ;1; ;25;26
354050;3540507;35;3;Porangaba;8326;4020;4306;1;265,689;3540503501631;CENTRO-DIA E SIMILARES;32;Vereador João Baptista Mendes;382; ;Jardim Bela Vista;18260-000;PORANGABA;SP;apae.porangaba2015@gmail.com;(15) 32571177; ; ;24/08/1994;-23.172.439.230.050.700;-4.811.930.179.595.940;2;1;1;1;0;5;8;2;03.078.562/0001-46;0; ; ; ; ; ;1; ; ; ;1; ;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;0;0;0;1;1;0;0;0;0;0; ;1;3;2;0;2;3;7;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;Auxílios para vida diária; ;1;0;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1; ;1;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0; ;0; ; ; ; ; ; ; ;30;5;5;1;6;1;17;0;0;25; ;3; ;0; ;0; ;15; ;5; ;2; ;0; ;0; ;13; ; ;1; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;1;0;0;0; ; ; ; ; ; ; ; ;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;2;1; ;2;6;4;8;5;10;5;2;4;1;0;3;1;1;1;1;0;0;2;1;0;0;1;1;1;0;0;1; ; ; ;3;4; ;1; ; ;1; ;4; ;3;7
354060;3540606;35;3;Porto Feliz;48893;41096;7797;2;556,706;3540603501551;CENTRO-DIA E SIMILARES - APAE;32;Armando Sales de Oliveira;584; ;Vila Progresso;18540-000;PORTO FELIZ;SP;apaeportofeliz@hotmail.com;(15) 32628800; ; ;18/08/1969;-2.319.963.940.322.730;-4.752.870.082.855.220;2;1;1;1;0;5;10;2;55.149.348/0001-37;1;1; ;1;1;0;0; ; ; ;1; ;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;0;0;0;1;1;0;0;0;0;0; ;0;0;0;1;3;6;17;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;cadeiras e mesas; ;1;0;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0; ;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;75;5;4;17;43;12;93;2;0;167; ;24; ;5; ;2; ;118; ;0; ;21; ;0; ;1; ;50; ; ;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0; ;0; ;2;1; ;3;1;1;4;3;23;5;4;5;1;1;8;1;3;1;4;1;0;5;2;1;1;5;0;2;0;1;3; ; ;6;12;26;10;1; ; ;1; ;6; ;38;44
354070;3540705;35;3;Porto Ferreira;51400;50478;922;3;244,906;3540703501673;CENTRO-DIA E SIMILARES;32;HORÁCIO JOSE;925; ;PORTO SEGURO;13660-000;PORTO FERREIRA;SP;promocaosocial@portoferreira.sp.gov.br;(19) 35856097; ; ;29/08/2016;-21.864.963.829.203.200;-4.745.568.037.033.080;2;0;0;1;1;5;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;13540702810;0;0;0;0;0;0;0;0;1;1;1;1;0;3;1;1;1;0;0;0;0; ; ; ; ; ; ; ;2;0;1;0;1;1;3;0;1;1;1;0;0;1;1;1;1;1;1; ; ; ; ; ;0;1; ; ;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;1;0;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0; ;1;1;0;0;0;1;0; ;20;5;5;0;0;0;0;1;16;17; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;4; ;0; ;0; ;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0; ;0; ;1;1; ;2;3;2;4;3;4;3;1;2;1;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0; ; ;2;4;1;1; ; ; ;4; ;1;1;6
354080;3540804;35;3;Potirendaba;15449;13884;1565;1;342,492;3540803500127;CENTRO-DIA E SIMILARES APAE DE POTIRENDABA;32;Rua José Afonso Amato;333; ;Jardim dos Eucaliptos;15105-000;POTIRENDABA;SP;apaepotirendaba@hotmail.com;(17) 32493403; ; ;29/06/2005;-2.103.888.502.299.680;-49.377.107.620.239.200;2;1;1;0;0;5;8;2;07.832.326/0001-24;1;1; ;1;0;0;0;0;1;0;0; ;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0; ;1;13540801498;0;0;0;0;0;0;1;1;1;1;1;1;0;3;1;1;1;0;0;0;1;1;0;0;0;0;0; ;2;3;3;1;1;1;2;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0; ; ;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;20;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;1;1;0;1;1;0;Atividades de grupo com orientação psicologica;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0; ;0; ; ; ; ; ; ; ;62;5;5;2;13;10;36;1;0;62; ;9; ;0; ;1; ;51; ;0; ;2; ;0; ;1; ;35; ;9; ;1;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;sistema argus, marco regulatorio, emprego apoiado,;0; ;1;1; ;2;9;5;10;5;3;2;1;2;1;1;7;1;1;1;2;1;0;3;1;0;1;3;0;1;0;1;2;1; ;1;4;10;6;1; ; ;1; ; ; ;15;15
354100;3541000;35;3;Praia Grande;262051;262051;0;4;149,253;3541003500585;CENTRO-DIA E SIMILARES GUILHERMINA;32;Praia dos Sonhos;245; ;Guilhermina;11701-390;PRAIA GRANDE;SP;conviverguilhermina@praiagrande.sp.gov.br;(13) 34737060; ; ;11/04/1997;-240.045.739;-464.205.374;2;0;0;0;1;5;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0; ;1;13541001902;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0; ;1;2;1;1;2;2;3;1;1;1;1;1;0;1;1;2;2;2;2; ; ; ; ; ;0;1; ; ;1;0;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;15;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;30;5;5;0;0;0;0;1;25;26; ;0; ;1; ;4; ;0; ;0; ;0; ;0; ;2; ;0; ;0; ;1;0;1;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;1; ;2;5;3;7;4;5;3;2;2;1;1;3;0;0;0;0;1;2;2;0;1;1;0;0;0;0;1;0;0; ;3;2;3;1;1; ; ; ;8; ; ; ;8
354100;3541000;35;3;Praia Grande;262051;262051;0;4;149,253;3541003500595;CENTRO-DIA E SIMILARES CAIÇARA;32;São Domingos;1435; ;Caiçara;11706-380;PRAIA GRANDE;SP;convivercaicara@praiagrande.sp.gov.br;(13) 35947497; ; ;18/01/2007;-24.051.371;-46.536.360.100.000.000;2;0;0;0;1;5;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0; ;1;13541001902;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0; ;0;0;1;0;3;1;2;1;1;1;1;0;1;1;1;2;2;2;2; ; ; ; ; ;0;1; ; ;1;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;1; ;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;20;5;5;0;0;0;0;0;20;20; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;1; ;2;1;1;4;3;3;2;1;2;1;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0; ;2;1;1;1; ; ; ; ;3; ;1; ;4
354100;3541000;35;3;Praia Grande;262051;262051;0;4;149,253;3541003501985;CENTRO-DIA E SIMILARES SÃO JORGE;32;João Batista de Siqueira;130; ;Vila Antartica;11720-120;PRAIA GRANDE;SP;conviversaojorge@praiagrande.sp.gov.br;(13) 34965048; ; ;05/12/2015;-24.006.708.429.288.400;-4.645.662.188.529.960;2;0;0;0;1;5;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0; ;1;13541001902;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0; ; ; ; ; ; ; ;0;2;0;1;1;0;8;1;1;1;1;0;1;0;1;1;1;1;1; ; ; ; ; ;0;1; ; ;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1; ;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;10;5;5;0;0;0;0;0;10;10; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;1; ;2;3;2;4;3;8;5;1;5;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0; ; ;3;1; ; ; ; ; ;3; ;1; ;4
354100;3541000;35;3;Praia Grande;262051;262051;0;4;149,253;3541003501989;CENTRO-DIA E SIMILARES TUPI;32;Xavantes;51; ;Vila Tupi;11703-300;PRAIA GRANDE;SP;convivertupi@praiagrande.sp.gov.br;(13) 34965017; ; ;03/01/2017;-24.024.249.383.488.900;-4.645.973.324.775.690;2;0;0;1;1;5;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0; ;1;13541001902;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0; ; ; ; ; ; ; ;0;3;1;1;1;0;16;1;1;1;1;0;0;1;1;2;2;2;1; ; ; ; ; ;0;1; ; ;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1; ;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;20;5;5;0;0;0;0;3;8;18; ;1; ;0; ;2; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;1; ;2;5;3;6;4;16;5;1;5;1;0;2;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0; ;1;1;1; ; ; ; ;1;3; ; ; ;3
