IBGE;NU_IDENTIFICADOR;q0_1;q0_2;q0_3;q0_4;q0_5;q0_6;q0_7;q0_8;q0_9;q0_10;q0_11;q0_12;q0_13;q0_14;q0_15;q0_16;Latitude;Longitude;q1;q2;q3;q4_1;q4_2;q4_3;q4_0;q4_98;q5_1;q5_2;q5_99;q5_0;q5_99_1;q6;q7;q9_1;q9_2;q9_3;q9_4;q10;q11;q12;q13;q13_98;q14;q14_98;q15;q16_1_1;q16_1_2;q16_1_3;q16_1_4;q16_1_5;q16_1_6;q16_1_7;q16_2_1;q16_2_2;q16_2_3;q16_2_4;q16_2_5;q16_2_6;q16_2_7;q17_1;q17_2;q17_3;q17_4;q17_5;q17_6;q17_7;q17_8;q17_9;q18_1;q18_1_98;q18_2;q18_2_98;q19_1;q19_1_98;q19_2;q19_2_98;q19_3;q19_3_98;q19_4;q19_4_98;q20;q21_1;q21_1_1;q21_2;q21_2_1;q22;q23;q24;q25;q26_1;q26_2;q26_3;q26_4;q26_5;q26_6;q26_7;q26_8;q26_9;q26_10;q26_11;q26_12;q26_13;q26_14;q26_15;q26_16;q26_17;q26_18;q26_19;q26_20;q26_21;q26_22;q26_23;q26_24;q26_25;q26_0;q27;q28_1;q28_2;q28_3;q28_99;q28_98;q28_0;q28_99_1;q29;q30_97;q31;q32;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_completo;PrimaryFirst;q2_velha;q4_1_velha;q4_2_velha;q4_3_velha;q4_0_velha;q4_98_velha;q5_1_velha;q6_velha;q7_velha;q9_1_velha;q9_2_velha;q9_3_velha;q9_4_velha;q10_velha;q12_velha;q13_velha;q13_98_velha;q16_1_1_velha;q16_1_2_velha;q16_1_3_velha;q16_1_4_velha;q16_1_5_velha;q16_1_6_velha;q16_1_7_velha;q16_2_1_velha;q16_2_2_velha;q16_2_3_velha;q16_2_4_velha;q16_2_5_velha;q16_2_6_velha;q16_2_7_velha;q16_total;q17_1_velha;q17_2_velha;q17_3_velha;q17_4_velha;q17_5_velha;q17_6_velha;q17_7_velha;q17_8_velha;q17_9_velha;q19_1_velha;q19_2_velha;q19_3_velha;q19_4_velha;q26_1_velha;q26_2_velha;q26_3_velha;q26_4_velha;q26_5_velha;q26_6_velha;q26_7_velha;q26_8_velha;q26_9_velha;q26_10_velha;q26_11_velha;q26_12_velha;q26_13_velha;q26_14_velha;q26_15_velha;q26_16_velha;q26_17_velha;q26_18_velha;q26_19_velha;q26_20_velha;q26_21_velha;q26_22_velha;q26_23_velha;q26_24_velha;q26_25_velha;q26_0_velha;q28_1_velha;q28_2_velha;q28_3_velha;q28_98_velha;q28_99_velha;q28_0_velha;q29_velha;d_13_faixa;d_14_faixa;d_15_faixa;q_16_1_7_recod;q_16_2_7_recod;q_17_9_recod;Estado;d_30_9bin1_sum;d_30_9bin2_sum;d_30_9bin3_sum;d_30_10bin1_sum;d_30_10bin2_sum;d_30_10bin3_sum;d_30_10bin4_sum;d_30_10bin5_sum;d_30_11bin1_sum;d_30_11bin2_sum;d_30_11bin3_sum;d_30_11bin4_sum;nu_familias;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum
410480;4104803309636;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA 02;32;Porto Alegre;557; ;Pioneiros Catarinense; ;85805-600;4104808;PR; ;(45) 3902-1747; ; ;01/01/2019;Família Acolhedora;-24.956;-53.455;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2002;1;874,08; ;64; ;116;13;10;20;1;3;4;51;10;10;17;10;11;7;65; ; ; ; ; ; ; ; ; ;8; ;4; ;1; ;1; ;0; ;36; ;0;0; ;17; ;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;1;1;0;0;CASM, CAPSAD, CAPSI, UBS.;3; ;1;1;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;874,08; ;13;10;20;1;3;4;51;10;10;17;10;11;7;65;116;0;1;2;2;12;14;14;35;80;1;1;0;36;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;3;3;3;4;51;65; ;2;61;20;1; ; ; ; ; ; ; ; ;82;82; ;2;7; ;2; ; ;4;9; ; ; 
410480;4104803309638;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA 03;32;Porto Alegre;557; ;Pioneiros Catarinense; ;85805-600;4104808;PR; ;(45) 3902-1747; ; ;01/01/2019;Família Acolhedora;-24.956;-53.455;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2002;1;874,08; ;2; ;79; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;2;1;12;14;14;35;79;0; ;4; ;0; ;10; ;0; ;7; ;0;0; ;17; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;1;1;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;874,08; ;1;0;8;4;12;6;31;0;0;2;8;10;5;25;56;0;1;2;1;12;14;14;35;79;0;10;0;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;3;3;1;3; ; ;79;2;26;21;2; ; ; ; ; ; ; ; ;49;49; ;2;4; ;2; ; ; ;6; ; ; 
410490;4104903306364;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;ALCEBIADES MARQUES DE SOUZA;1059; ;MORADA DO SOL;CREAS Aconchego;84172-430;4104907;PR; ;(42) 2122-5521; ; ;01/11/2006;Família Acolhedora;-247.996.086.916.908;-498.416.719.949.949;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2019;1;998; ;5; ;4;0;0;1;1;0;0;2;0;0;1;0;1;0;2;0;0;0;0;3;1;0;0;4;0; ;0; ;0; ;0; ;0; ;3; ;0;0; ;18; ;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;0;3;4104907;41;4;Castro;67084;49266;17818;Médio;2531,503; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;1;1;0;0;2;0;0;1;0;1;0;2;4;0;0;0;0;3;1;0;0;4;0;0;0;3;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;3;3;1;1;2;2;4;2;2;1; ; ; ; ; ; ; ; ; ;3;3; ; ;3; ;2; ; ;1;2; ; ;1
410550;4105503309388;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO FAMILIAR;27;OLÍMPICA MARCOS DANILO PADILHA;236; ;ZONA 4;SECRETARIA DE ASSISTÊNCIA SOCIAL;87209-106;4105508;PR; ;(44) 3631-8072;214; ;03/04/2018;Família Acolhedora;-23.661.113.088.844.000;-5.259.492.158.889.770;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;1;1;1;1;0;0;Rede de proteção;3;1;2;3;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;2; ; ;1;2; ; ;1
410630;4106303309542;UNIDADE DE ACOLHIMENTO FAMILIAR REGIONALIZADO;32;PROLONGAMENTO DA RUA;0; ;VILA SÃO JOSÉ; ;85420-000;4106308;PR; ;(45) 95423-1816; ; ;01/01/2019;Família Acolhedora;-2.480.650.605.405.180;-5.330.534.219.741.820;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;850; ;24; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;2;2;10;15;5; ;1; ;0; ;1; ;0; ;0; ;0; ;1;17; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;1;1;4106308;41;4;Corbélia;16312;13976;2336;Pequeno I;529,384; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;850; ;0;2;2;1;1;1;7;1;1;2;2;0;0;6;13;0;0;0;0;1;2;2;10;15;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;3;3;2;2; ; ;15;2;5;10;2;1; ; ; ;1; ; ; ;17;17; ;1;3; ;1; ; ;2;4; ; ; 
410650;4106503308364;Unidade de Acolhimento;32;CANDIDO INACIO DE LIMA;0; ;JARDIM PRIMAVERA II; ;85550-000;4106506;PR; ;(46) 63232-3650; ; ;08/12/2008;Família Acolhedora;-25.98;-52.568;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2011;1;317,97; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;0;0;0;0;0; ;3;1;0;0;4106506;41;4;Coronel Vivida;21749;15445;6304;Pequeno II;684,417; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;317,97; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;2;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1; ; ; ;2
410680;4106803308578;Unidade de Acolhimento;3;Presidente Getúlio Vargas;787; ;centro; ;84620-000;4106803;PR; ;(42) 3554-1752; ; ;24/06/2010;Família Acolhedora;-2.601.914.873.523.290;-5.134.735.107.421.870;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2010;1;665,33; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;0;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;6;0;0;0;1;0;0; Equipe da Proteção Social Especial do órgão gestor;3;1;0;0;4106803;41;4;Cruz Machado;18040;6057;11983;Pequeno I;1478,35; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;665,33; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;1;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;2; ; ; 
410725;4107253307845;UNIDADE DE ACOLHIMENTO -  FAMÍLIA ACOLHEDORA;32;Maria P. Maragno;250;casa;Campo Belo;Próximo ao Bar do Bairro Campo Belo;87485-000;4107256;PR; ;(44) 99756-7233; ; ;10/03/2010;Família Acolhedora;-23.382.430.872.619.100;-5.330.208.063.125.610;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2009;1;1000; ;2; ;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1; ;0; ;0; ;0; ;1; ;0; ;0; ;1;10; ;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;0;1;1;0;5;0;0;0;1;0;0;Equipe de  Proteção Social Especial;2; ;0;0;4107256;41;4;Douradina;7445;5236;2209;Pequeno I;419,853; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;1000; ;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;2;3;1;1;0;1;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;2; ;1; ; ;1;1; ; ;1
410753;4107533307481;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;MAURÍCIO CARDOSO;890; ;CENTRO;Junto ao CREAS;85988-000;4107538;PR; ;(45) 3257-1683; ;(45) 3257-1268;30/07/2014;Família Acolhedora;-2.470.758.288.782.420;-5.424.320.340.156.550;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;998; ;7; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;5;0;0;1;0;0;0; ;3; ;0;0;4107538;41;4;Entre Rios do Oeste;3926;2642;1284;Pequeno I;122,071; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;0;0;1;0;0;0;3;3;1;1;0;0;0;2;4; ; ; ; ; ; ; ; ; ; ;4;4; ;3;3; ;1; ;1;1;4; ; ;2
410773;4107733310348;Unidade de Acolhimento - Fernandes Pinheiro;3;REMIS JOAO LOSS;0;EQUIPAMENTO DA SECRETARIA DE ASSIS;CENTRO;EQUIPAMENTO DA SECRETARIA DE ASSISTÊNCIA SOCIAL;84535-000;4107736;PR; ;(42) 3459-1188; ; ;27/09/2018;Família Acolhedora;-2.541.073.705.001.160;-50.548.889.636.993.400;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;700; ;3; ;3;0;1;0;0;0;0;1;1;0;1;0;0;0;2;3;0;0;0;0;0;0;0;3;0; ;0; ;0; ;0; ;3; ;0; ;0;21; ; ;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;1; ;2;2;4107736;41;4;Fernandes Pinheiro;5932;2094;3838;Pequeno I;406,5; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;700; ;0;1;0;0;0;0;1;1;0;1;0;0;0;2;3;3;0;0;0;0;0;0;0;3;0;0;3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;3;1;1;1;2;3;2;2;1; ; ; ; ; ; ; ; ; ;3;3; ; ;2; ;1; ; ;1;2; ; ; 
410830;4108303306029;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA - ASSOCIAÇÃO FRATERNIDADE ALIANÇA - AFA;32;PAULINO FERREIRA;56; ;BOA ESPERANÇA;CAIC ADELE ZANOTTO SCALCO;85854-360;4108304;PR; ;(45) 3527-2856; ; ;13/09/2013;Família Acolhedora;-25.574.717.581.731.600;-5.456.917.524.330.490;315;2;97.366.694/0001-17;0;1;0;0;0;1;1;1;0;Cultura;2; ; ; ; ; ;1;2013;1;998; ;30; ;35;8;5;6;1;1;0;21;4;5;5;0;0;0;14;2;5;6;17;4;1;0;0;35;7; ;17; ;0; ;0; ; ;1;0; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;1;0;0;0; ;2; ;1;1;4108304;41;4;Foz do Iguaçu;256088;253962;2126;Grande;618,353; ;1;2;0;1;0;0;0;1;2; ; ; ; ; ;1;1;998; ;8;5;6;1;1;0;21;4;5;5;0;0;0;14;35;2;5;6;17;4;1;0;0;35;0;0; ;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;2;3;2;2;21;14;35;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;5; ;3; ; ;2; ; ; ;8
410940;4109403307791;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;32;PRESIDENTE GETÚLIO VARGAS;2077; ;CENTRO; ;85015-300;4109401;PR; ;(42) 3623-7915; ; ;11/05/2017;Família Acolhedora;-25.391.247.128.769.100;-5.147.270.679.473.870;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;998; ;49; ;32;2;1;7;1;1;0;12;4;4;5;3;3;1;20;2;4;9;14;3;0;0;0;32;4; ;7; ;4; ;0; ;0; ;32; ;0;0; ;18; ;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;5;0;1;1;0;0;0; ;2; ;1;2;4109401;41;4;Guarapuava;167328;152993;14335;Grande;3178,649; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;2;1;7;1;1;0;12;4;4;5;3;3;1;20;32;2;4;9;14;3;0;0;0;32;4;0;0;32;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0;2;3;2;2;12;20;32;2;13;10;2;1; ; ; ; ; ; ; ;25;25;1;1;6; ;3; ; ;3;6; ;1;1
410960;4109603310006;Unidade de Acolhimento Família Acolhedora;3;29 de Abril;802; ;Centro; ;83280-000;4109609;PR; ;(41) 3472-8603; ; ;07/11/2017;Família Acolhedora;-25.817.635.165.995;-487.686.541.306.139;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;2;2017;1;499; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;1;0;0;0;0;0; ;3;1;0;0;4109609;41;4;Guaratuba;32095;28805;3290;Pequeno II;1326,791; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;2;1;499; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;3;2;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;1; ; ; 
410965;4109653308323;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;3;SÃO FRANCISCO;386; ;CENTRO;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA SOCIAL.;85548-000;4109658;PR; ;(46) 3245-1186; ; ;23/02/2010;Família Acolhedora;-26.141;-52.387;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2010;1;499; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;1;1;0;0;0;0; ;3;1;0;2;4109658;41;4;Honório Serpa;5955;1988;3967;Pequeno I;502,235; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;499; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;3;2;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;1; ;1;1;1; ; ;2
410980;4109803307799;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Saldanha Marinho;272; ;Jd. Semprebom; ;86200-000;4109807;PR; ;(43) 3178-0234; ; ;29/03/2016;Família Acolhedora;-23.273.139.935.334.100;-51.044.502.854.347.200;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;998; ;14; ;14;2;2;3;0;0;0;7;2;1;1;1;1;1;7;1;3;1;3;4;2;0;0;14;0; ;0; ;0; ;0; ;0; ;14; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;0;1;4109807;41;4;Ibiporã;48198;45895;2303;Pequeno II;297,742; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;2;2;3;0;0;0;7;2;1;1;1;1;1;7;14;1;3;1;3;4;2;0;0;14;0;0;0;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;3;3;2;2;7;7;14;2;1;6;5; ; ; ; ; ; ; ; ;12;12; ; ;3; ;2; ; ;1;3; ; ; 
411070;4110703309684;Unidade de Acolhimento - Programa Família Acolhedora;32;Coronel Pires;286; ;Centro;CAM;84500-000;4110706;PR; ;(42) 3907-3110; ; ;18/07/2019;Família Acolhedora;-25.467;-50.651;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2019;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;0;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;1;1;1;0;0;0; ;3;1;1;1;4110706;41;4;Irati;56207;44932;11275;Médio;999,517; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;2;2; ; ;1;4; ; ;2
411120;4111203307863;UNIDADE DE ACOLHIMENTO;32;Avenida Manoel Ribas;643;casa;Centro;Em frente a Prefeitura Municipal.;85580-000;4111209;PR; ;(46) 3526-1651; ;(46) 3526-8300;22/03/2017;Família Acolhedora;-25.962.530.189.575.100;-52.815.345.525.741.500;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;1497; ;0; ;5;0;2;1;1;0;0;4;1;0;0;0;0;0;1;0;0;0;0;5;0;0;0;5;0; ;3; ;0; ;0; ;5; ;0; ;0; ;1;18; ;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;5;0;0;0;1;0;0;Proteção Social Especial;3; ;0;2;4111209;41;4;Itapejara d'Oeste;10531;6987;3544;Pequeno I;254,014; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;1497; ;0;2;1;1;0;0;4;1;0;0;0;0;0;1;5;0;0;0;0;5;0;0;0;5;0;0;5;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;3;4;1;1;4;1;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1
411240;4112403309697;Unidade de Acolhimento;32;PALMARES;146;CASA;CENTRO;EM FRENTE A APMI;87225-000;4112405;PR; ;(44) 3635-1041; ; ;02/03/2018;Família Acolhedora;-234.750.223;-525.541.133;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;998; ;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;2;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;5;1;0;0;0;0;0; ;3; ;0;0;4112405;41;4;Japurá;8549;7619;930;Pequeno I;165,185; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;3;3;1;1;0;0;0;2; ; ;1;1; ; ; ; ; ; ; ;1;1; ; ;2; ;1; ; ;1;1; ; ;1
411320;4113203310390;Unidade de Acolhimento Família Acolhedora;32;OCTAVIO JOSÉ KUSS;395;CASA;CENTRO;PRÓXIMO AO CREAS;83750-000;4113205;PR; ;(41) 3547-5076; ; ;07/12/2018;Família Acolhedora;-25.766.812.847.081.500;-4.972.188.949.584.960;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;2;2018;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3;1;0;2;4113205;41;4;Lapa;44932;27222;17710;Pequeno II;2093,859; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;2;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;2; ; ;1;3; ; ; 
