N_Identificador;IBGE;q48_3;q48_9;q48_10;q48_11;q48_12;q48_14;IBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q7;DataCenso;DataCenso_2024;d48_2_Faixas_etarias;d48_9;d48_11;d48_9bin1;d48_9bin2;d48_9bin3;d48_10bin1;d48_10bin2;d48_10bin3;d48_10bin4;d48_10bin5;d48_11bin1;d48_11bin2;d48_11bin3;d48_11bin4;d48_9bin1_sum;d48_9bin2_sum;d48_9bin3_sum;d48_10bin1_sum;d48_10bin2_sum;d48_10bin3_sum;d48_10bin4_sum;d48_10bin5_sum;d48_11bin1_sum;d48_11bin2_sum;d48_11bin3_sum;d48_11bin4_sum;nu_familias_acolhedoras
3122303309658;312230; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;09.07.2021;3122306;Minas Gerais;Região Sudeste;Divinópolis;708.11500000000001;MG;231091;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;20;26;3;1; ;1;2; ; ; ;53;53
3122303309658;312230; Feminino; Superior Completo; Assistente Social; Voluntária(o); Família Acolhedora;15.02.2019;3122306;Minas Gerais;Região Sudeste;Divinópolis;708.11500000000001;MG;231091;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;7;20;26;3;1; ;1;2; ; ; ;53;53
3122303309658;312230; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;28.10.2023;3122306;Minas Gerais;Região Sudeste;Divinópolis;708.11500000000001;MG;231091;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;20;26;3;1; ;1;2; ; ; ;53;53
3122303309658;312230; Masculino; Médio Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;29.08.2019;3122306;Minas Gerais;Região Sudeste;Divinópolis;708.11500000000001;MG;231091;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;20;26;3;1; ;1;2; ; ; ;53;53
3122303309658;312230; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;11.01.2023;3122306;Minas Gerais;Região Sudeste;Divinópolis;708.11500000000001;MG;231091;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;20;26;3;1; ;1;2; ; ; ;53;53
3122303309658;312230; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;22.10.2022;3122306;Minas Gerais;Região Sudeste;Divinópolis;708.11500000000001;MG;231091;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;20;26;3;1; ;1;2; ; ; ;53;53
3122303309658;312230; Masculino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;14.07.2019;3122306;Minas Gerais;Região Sudeste;Divinópolis;708.11500000000001;MG;231091;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;20;26;3;1; ;1;2; ; ; ;53;53
3122303309658;312230; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;22.11.2022;3122306;Minas Gerais;Região Sudeste;Divinópolis;708.11500000000001;MG;231091;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;20;26;3;1; ;1;2; ; ; ;53;53
3125903314041;312590; Masculino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;03.04.2024;3125903;Minas Gerais;Região Sudeste;Ferros;1088.7909999999999;MG;9590;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ; ; ; ; ; ; ; ; ; ;1;1
3126903315141;312690; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;05.06.2023;3126901;Minas Gerais;Região Sudeste;Frei Inocêncio;469.55700000000002;MG;8226;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;2;1; ; ; ; ; ; ; ;3;3
3126903315141;312690; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;01.08.2023;3126901;Minas Gerais;Região Sudeste;Frei Inocêncio;469.55700000000002;MG;8226;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;2;1; ; ; ; ; ; ; ;3;3
3126903315141;312690; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;25.07.2023;3126901;Minas Gerais;Região Sudeste;Frei Inocêncio;469.55700000000002;MG;8226;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;2;1; ; ; ; ; ; ; ;3;3
3127053308233;312705; Feminino; Superior Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;22.11.2024;3127057;Minas Gerais;Região Sudeste;Fronteira Dos Vales;320.75700000000001;MG;4345;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;1;1; ; ; ; ; ; ; ;5;5
3127053308233;312705; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;27.08.2024;3127057;Minas Gerais;Região Sudeste;Fronteira Dos Vales;320.75700000000001;MG;4345;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;1;1; ; ; ; ; ; ; ;5;5
3127053308233;312705; Feminino; Superior Completo; Pedagoga(o); Outro vínculo não permanente; Família Acolhedora;02.02.2021;3127057;Minas Gerais;Região Sudeste;Fronteira Dos Vales;320.75700000000001;MG;4345;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;1;1; ; ; ; ; ; ; ;5;5
3127053308233;312705; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;28.03.2018;3127057;Minas Gerais;Região Sudeste;Fronteira Dos Vales;320.75700000000001;MG;4345;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;1;1; ; ; ; ; ; ; ;5;5
3127053308233;312705; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Família Acolhedora;02.02.2021;3127057;Minas Gerais;Região Sudeste;Fronteira Dos Vales;320.75700000000001;MG;4345;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;1;1; ; ; ; ; ; ; ;5;5
3127383311945;312738; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;12.03.2021;3127388;Minas Gerais;Região Sudeste;Goianá;152.03899999999999;MG;4053;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;1;1
3127703306000;312770; Feminino; Superior Completo; Advogada(o); Sem Vínculo; Família Acolhedora;11.07.2024;3127701;Minas Gerais;Região Sudeste;Governador Valadares;2342.3760000000002;MG;257171;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes; ;2;2; ; ; ;1; ; ; ; ;4;4
3127703306000;312770; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;27.05.2021;3127701;Minas Gerais;Região Sudeste;Governador Valadares;2342.3760000000002;MG;257171;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;2; ; ; ;1; ; ; ; ;4;4
3127703306000;312770; Feminino; Superior Completo; Analista de Sistema; Servidor(a) Temporário(a); Família Acolhedora;27.05.2022;3127701;Minas Gerais;Região Sudeste;Governador Valadares;2342.3760000000002;MG;257171;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;2; ; ; ;1; ; ; ; ;4;4
3127703306000;312770; Feminino; Superior Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;21.10.2021;3127701;Minas Gerais;Região Sudeste;Governador Valadares;2342.3760000000002;MG;257171;Grande;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;2; ; ; ;1; ; ; ; ;4;4
3128303310592;312830; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;16.03.2020;3128303;Minas Gerais;Região Sudeste;Guaranésia;294.82799999999997;MG;19150;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;3;1; ; ; ; ; ; ; ; ;4;4
3128303310592;312830; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Família Acolhedora;19.12.2024;3128303;Minas Gerais;Região Sudeste;Guaranésia;294.82799999999997;MG;19150;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;3;1; ; ; ; ; ; ; ; ;4;4
3128303310592;312830; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;08.08.2022;3128303;Minas Gerais;Região Sudeste;Guaranésia;294.82799999999997;MG;19150;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;3;1; ; ; ; ; ; ; ; ;4;4
3128303310592;312830; Feminino; Superior Completo; Enfermeira(o); Outro vínculo não permanente; Família Acolhedora;04.07.2024;3128303;Minas Gerais;Região Sudeste;Guaranésia;294.82799999999997;MG;19150;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;3;1; ; ; ; ; ; ; ; ;4;4
3129703314865;312970; Feminino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;21.10.2016;3129707;Minas Gerais;Região Sudeste;Ibiraci;562.09500000000003;MG;10948;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3
3129703314865;312970; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;17.08.2021;3129707;Minas Gerais;Região Sudeste;Ibiraci;562.09500000000003;MG;10948;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3
3129703314865;312970; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;16.09.2022;3129707;Minas Gerais;Região Sudeste;Ibiraci;562.09500000000003;MG;10948;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3
3130553315095;313055; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;09.12.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;25.04.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;29.03.2022;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;18.04.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Família Acolhedora;09.12.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;09.12.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;04.11.2022;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;09.12.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;09.12.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;01.08.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;04.04.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Masculino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;01.08.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;09.12.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;09.12.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;01.08.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Masculino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;01.08.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;01.08.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
3130553315095;313055; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;09.12.2023;3130556;Minas Gerais;Região Sudeste;Imbé de Minas;196.73500000000001;MG;6986;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;15;3; ;1; ; ; ; ; ; ;21;21
