N_Identificador;IBGE;q55_3;q55_9;q55_10;q55_11;q55_12;q55_13;qIBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q7;DataCenso;DataCenso_2024;d55_2_Faixas_etarias;d55_9;d55_11;d55_9bin1;d55_9bin2;d55_9bin3;d55_10bin1;d55_10bin2;d55_10bin3;d55_10bin4;d55_10bin5;d55_11bin1;d55_11bin2;d55_11bin3;d55_11bin4;d55_9bin1_sum;d55_9bin2_sum;d55_9bin3_sum;d55_10bin1_sum;d55_10bin2_sum;d55_10bin3_sum;d55_10bin4_sum;d55_10bin5_sum;d55_11bin1_sum;d55_11bin2_sum;d55_11bin3_sum;d55_11bin4_sum;nu_trabalhadores
3106203306003;310620; Feminino; Superior Completo; Psicóloga(o); Trabalhador(a) de Empresa/Cooperativa/Entidade prestadora de serviços; Técnico(a) de nível superior;16.10.2024;3106200;Minas Gerais;Região Sudeste;Belo Horizonte;331.35399999999998;MG;2315560;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;1;1;12; ;6; ; ;4; ; ; ;14;14
3106203306003;310620; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;05.10.2020;3106200;Minas Gerais;Região Sudeste;Belo Horizonte;331.35399999999998;MG;2315560;Metrópole;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;12; ;6; ; ;4; ; ; ;14;14
3106203306003;310620; Feminino; Superior Completo; Psicóloga(o); Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;03.04.2023;3106200;Minas Gerais;Região Sudeste;Belo Horizonte;331.35399999999998;MG;2315560;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;1;1;12; ;6; ; ;4; ; ; ;14;14
3106203306003;310620; Feminino; Especialização; Assistente Social; Trabalhador(a) de Empresa/Cooperativa/Entidade prestadora de serviços; Coordenador(a);01.08.2024;3106200;Minas Gerais;Região Sudeste;Belo Horizonte;331.35399999999998;MG;2315560;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;12; ;6; ; ;4; ; ; ;14;14
3106203306003;310620; Masculino; Fundamental Incompleto; Sem formação profissional; Trabalhador(a) de Empresa/Cooperativa/Entidade prestadora de serviços; Técnico(a) de nível superior;04.09.2024;3106200;Minas Gerais;Região Sudeste;Belo Horizonte;331.35399999999998;MG;2315560;Metrópole;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;12; ;6; ; ;4; ; ; ;14;14
3106603308059;310660; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior;01.08.2023;3106606;Minas Gerais;Região Sudeste;Bertópolis;427.803;MG;4451;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;1; ; ; ;3;3
3106603308059;310660; Feminino; Superior Completo; Outra formação de nível superior; Servidor(a) Temporária(o); Coordenador(a);01.10.2023;3106606;Minas Gerais;Região Sudeste;Bertópolis;427.803;MG;4451;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;1; ; ; ;3;3
3106603308059;310660; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior;02.01.2023;3106606;Minas Gerais;Região Sudeste;Bertópolis;427.803;MG;4451;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;1; ; ; ;3;3
3106703305224;310670; Feminino; Especialização; Outra formação de nível superior; Empregada(o) Pública(o) (CLT); Outros;20.04.2023;3106705;Minas Gerais;Região Sudeste;Betim;344.06200000000001;MG;411846;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Empregado Público (CLT); ; ;Nível Superior; ; ; ; ; ; ;Empregado Público (CLT); ; ; ;2;3; ; ; ; ;1; ;1; ;4;5
3106703305224;310670; Masculino; Médio Completo; Sem formação profissional; Terceirizada(o); Outros;06.05.2024;3106705;Minas Gerais;Região Sudeste;Betim;344.06200000000001;MG;411846;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;3; ; ; ; ;1; ;1; ;4;5
3106703305224;310670; Feminino; Médio Completo; Profissional de nível médio; Terceirizada(o); Técnico(a) de nível superior;01.05.2024;3106705;Minas Gerais;Região Sudeste;Betim;344.06200000000001;MG;411846;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;3; ; ; ; ;1; ;1; ;4;5
3106703305224;310670; Feminino; Superior Completo; Outra formação de nível superior; Terceirizada(o); Técnico(a) de nível superior;08.05.2024;3106705;Minas Gerais;Região Sudeste;Betim;344.06200000000001;MG;411846;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;3; ; ; ; ;1; ;1; ;4;5
3106703305224;310670; Feminino; Especialização; Psicóloga(o); Terceirizada(o); Técnico(a) de nível superior;07.05.2024;3106705;Minas Gerais;Região Sudeste;Betim;344.06200000000001;MG;411846;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;2;3; ; ; ; ;1; ;1; ;4;5
3107403310144;310740; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior;12.06.2023;3107406;Minas Gerais;Região Sudeste;Bom Despacho;1213.546;MG;51737;Médio;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ;1;1;1; ; ;2;3
3107403310144;310740; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior;08.01.2024;3107406;Minas Gerais;Região Sudeste;Bom Despacho;1213.546;MG;51737;Médio;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ;1;1;1; ; ;2;3
3107403310144;310740; Masculino; Superior Completo; Advogada(o); Servidor(a) Estatutária(o); Coordenador(a);19.04.2022;3107406;Minas Gerais;Região Sudeste;Bom Despacho;1213.546;MG;51737;Médio;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ;Advogado; ;Servidor Estatutário; ; ; ; ; ;3; ;1; ;1;1;1; ; ;2;3
3109103311512;310910; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;05.05.2019;3109105;Minas Gerais;Região Sudeste;Bueno Brandão;356.15;MG;10911;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;3;3;1;1; ; ;1;5; ;1; ;6
3109103311512;310910; Feminino; Médio Completo; Profissional de nível médio; Comissionada(o); Apoio Administrativo;01.07.2024;3109105;Minas Gerais;Região Sudeste;Bueno Brandão;356.15;MG;10911;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ; ; ; ; ; ;Comissionado; ; ;3;3;1;1; ; ;1;5; ;1; ;6
3109103311512;310910; Feminino; Médio Completo; Profissional de nível médio; Servidor(a) Estatutária(o); Apoio Administrativo;06.10.2023;3109105;Minas Gerais;Região Sudeste;Bueno Brandão;356.15;MG;10911;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;3;3;1;1; ; ;1;5; ;1; ;6
3109103311512;310910; Masculino; Médio Completo; Profissional de nível médio; Servidor(a) Estatutária(o); Apoio Administrativo;11.09.2024;3109105;Minas Gerais;Região Sudeste;Bueno Brandão;356.15;MG;10911;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;3;3;1;1; ; ;1;5; ;1; ;6
3109103311512;310910; Feminino; Superior Completo; Pedagoga(o); Servidor(a) Estatutária(o); Apoio Administrativo;05.05.2020;3109105;Minas Gerais;Região Sudeste;Bueno Brandão;356.15;MG;10911;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ; ;3;3;1;1; ; ;1;5; ;1; ;6
3109103311512;310910; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a);01.07.2024;3109105;Minas Gerais;Região Sudeste;Bueno Brandão;356.15;MG;10911;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;3;3;1;1; ; ;1;5; ;1; ;6
3109703308754;310970; Masculino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior;14.01.2024;3109709;Minas Gerais;Região Sudeste;Cachoeira de Minas;304.24299999999999;MG;11883;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ;1;1; ; ;1;2
3109703308754;310970; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;03.01.2011;3109709;Minas Gerais;Região Sudeste;Cachoeira de Minas;304.24299999999999;MG;11883;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
3110003307809;311000; Feminino; Superior Completo; Psicóloga(o); Trabalhador(a) de Empresa/Cooperativa/Entidade prestadora de serviços; Técnico(a) de nível superior;09.02.2023;3110004;Minas Gerais;Região Sudeste;Caeté;542.53099999999995;MG;38776;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;2; ; ; ;3;3
3110003307809;311000; Feminino; Superior Completo; Psicóloga(o); Trabalhador(a) de Empresa/Cooperativa/Entidade prestadora de serviços; Apoio Administrativo;02.10.2023;3110004;Minas Gerais;Região Sudeste;Caeté;542.53099999999995;MG;38776;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;2; ; ; ;3;3
3110003307809;311000; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior;09.11.2021;3110004;Minas Gerais;Região Sudeste;Caeté;542.53099999999995;MG;38776;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;2; ; ; ;3;3
3111103312715;311110; Feminino; Superior Completo; Psicóloga(o); Sem Vínculo; Técnico(a) de nível superior;14.01.2021;3111101;Minas Gerais;Região Sudeste;Campina Verde;3650.7489999999998;MG;18011;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;4; ;1; ; ;2; ; ;1;3;4
3111103312715;311110; Feminino; Superior Completo; Enfermeiro; Sem Vínculo; Coordenador(a);14.01.2021;3111101;Minas Gerais;Região Sudeste;Campina Verde;3650.7489999999998;MG;18011;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4; ;1; ; ;2; ; ;1;3;4
3111103312715;311110; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Técnico(a) de nível superior;14.01.2021;3111101;Minas Gerais;Região Sudeste;Campina Verde;3650.7489999999998;MG;18011;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4; ;1; ; ;2; ; ;1;3;4
3111103312715;311110; Feminino; Superior Completo; Psicóloga(o); Comissionada(o); Técnico(a) de nível superior;21.12.2023;3111101;Minas Gerais;Região Sudeste;Campina Verde;3650.7489999999998;MG;18011;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ;Comissionado; ; ; ;4; ;1; ; ;2; ; ;1;3;4
3113403315419;311340; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Técnico(a) de nível superior;01.07.2024;3113404;Minas Gerais;Região Sudeste;Caratinga;1258.479;MG;87360;Médio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4; ;2; ; ;2; ; ; ;4;4
3113403315419;311340; Masculino; Especialização; Psicóloga(o); Sem Vínculo; Técnico(a) de nível superior;01.06.2023;3113404;Minas Gerais;Região Sudeste;Caratinga;1258.479;MG;87360;Médio;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;4; ;2; ; ;2; ; ; ;4;4
3113403315419;311340; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Técnico(a) de nível superior;01.11.2024;3113404;Minas Gerais;Região Sudeste;Caratinga;1258.479;MG;87360;Médio;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4; ;2; ; ;2; ; ; ;4;4
3113403315419;311340; Feminino; Superior Completo; Psicóloga(o); Trabalhador(a) de Empresa/Cooperativa/Entidade prestadora de serviços; Técnico(a) de nível superior;01.07.2024;3113404;Minas Gerais;Região Sudeste;Caratinga;1258.479;MG;87360;Médio;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;4; ;2; ; ;2; ; ; ;4;4
3113703311424;311370; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a);01.01.2021;3113701;Minas Gerais;Região Sudeste;Carlos Chagas;3202.9839999999999;MG;18615;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;1; ; ;2;3
3113703311424;311370; Masculino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior;05.07.2022;3113701;Minas Gerais;Região Sudeste;Carlos Chagas;3202.9839999999999;MG;18615;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;2; ; ;1;1; ; ;2;3
3113703311424;311370; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior;01.02.2023;3113701;Minas Gerais;Região Sudeste;Carlos Chagas;3202.9839999999999;MG;18615;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;3; ;2; ; ;1;1; ; ;2;3
3114203306109;311420; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Coordenador(a);01.05.2013;3114204;Minas Gerais;Região Sudeste;Carmo do Cajuru;455.80799999999999;MG;23479;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;2; ; ; ; ;1;1; ; ;1;2
3114203306109;311420; Feminino; Especialização; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;03.09.2018;3114204;Minas Gerais;Região Sudeste;Carmo do Cajuru;455.80799999999999;MG;23479;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ; ; ; ;1;1; ; ;1;2
3114503313629;311450; Feminino; Superior Completo; Outra formação de nível superior; Servidor(a) Temporária(o); Coordenador(a);24.05.2022;3114501;Minas Gerais;Região Sudeste;Carmópolis de Minas;400.01;MG;18003;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ; ; ; ; ;2;2
3114503313629;311450; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;01.01.2024;3114501;Minas Gerais;Região Sudeste;Carmópolis de Minas;400.01;MG;18003;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ; ; ; ; ;2;2
3115103314527;311510; Feminino; Superior Completo; Assistente Social; Outro vínculo não permanente; Técnico(a) de nível superior;06.04.2023;3115102;Minas Gerais;Região Sudeste;Cássia;665.80200000000002;MG;17155;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4; ;1; ;2;1; ; ; ;4;4
3115103314527;311510; Feminino; Superior Completo; Psicóloga(o); Outro vínculo não permanente; Técnico(a) de nível superior;25.11.2024;3115102;Minas Gerais;Região Sudeste;Cássia;665.80200000000002;MG;17155;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;4; ;1; ;2;1; ; ; ;4;4
3115103314527;311510; Masculino; Superior Completo; Advogada(o); Outro vínculo não permanente; Técnico(a) de nível superior;06.04.2023;3115102;Minas Gerais;Região Sudeste;Cássia;665.80200000000002;MG;17155;Pequeno I;completo;Municipal;31.08.2024;8/31/2024; ;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes; ; ;4; ;1; ;2;1; ; ; ;4;4
3115103314527;311510; Feminino; Superior Completo; Advogada(o); Outro vínculo não permanente; Técnico(a) de nível superior;06.04.2023;3115102;Minas Gerais;Região Sudeste;Cássia;665.80200000000002;MG;17155;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes; ; ;4; ;1; ;2;1; ; ; ;4;4
3115473314243;311547; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior;02.01.2023;3115474;Minas Gerais;Região Sudeste;Catuti;287.81200000000001;MG;4739;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;2; ;1; ;1;1; ; ; ;3;3
3115473314243;311547; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior;02.01.2023;3115474;Minas Gerais;Região Sudeste;Catuti;287.81200000000001;MG;4739;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;1;2; ;1; ;1;1; ; ; ;3;3
