IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_Municipal;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;ident_0_15;Latitude;Longitude;q_1;q_2;q_3;q_4_1;q_4_2;q_4_3;q_4_0;q_4_99;q_5_1;q_5_2;q_5_99;q_5_0;q_5_99_1;q_6;q_7;q_9_1;q_9_2;q_9_3;q_9_4;q_10;q_11;q_12;q_13;q_13_99;q_14;q_14_99;q_15;q_16_1_1;q_16_1_2;q_16_1_3;q_16_1_4;q_16_1_5;q_16_1_6;q_16_1_7;q_16_2_1;q_16_2_2;q_16_2_3;q_16_2_4;q_16_2_5;q_16_2_6;q_16_2_7;q_17_1;q_17_2;q_17_3;q_17_4;q_17_5;q_17_6;q_17_7;q_17_8;q_17_9;q_18_1;q_18_1_99;q_18_2;q_18_2_99;q_19_1;q_19_1_99;q_19_2;q_19_2_99;q_19_3;q_19_3_99;q_19_4;q_19_4_99;q_20;q_21_1;q_21_1_0;q_21_2;q_21_2_0;q_22;q_23;q_24;q_25;q_26_1;q_26_2;q_26_3;q_26_4;q_26_5;q_26_6;q_26_7;q_26_8;q_26_9;q_26_10;q_26_11;q_26_12;q_26_13;q_26_14;q_26_15;q_26_16;q_26_17;q_26_18;q_26_19;q_26_20;q_26_21;q_26_22;q_26_23;q_26_24;q_26_25;q_26_0;q_27;q_28_1;q_28_2;q_28_3;q_28_98;q_28_99;q_28_0;q_28_98_1;q_29;q_30_99;q_31;q_32;d_13_faixa;d_14_faixa;d_15_faixa;q_16_1_7_recod;q_16_2_7_recod;q_17_9_recod;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
330455;3304557;33;3;Rio de Janeiro;6320446;6320446;0;5;1200,177;1;3304553306251;UNIDADE DE ACOLHIMENTO PÓLO FAMÍLIA ACOLHEDORA CREAS MÁRCIA LOPES;32;carvalho de souza;274; ;madureira;XV região administrativa.;21350-180;3304557;RJ; ;(21) 3018-0636; ; ;06/02/2006;-22.875.503.012.591.000;-43.335.957.527.160.600;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2006;1;688; ;63; ;20;1;0;4;1;0;2;8;2;1;3;5;0;1;12;4;6;3;5;0;0;2;0;20;20; ;12; ;0; ;0; ;0; ;11; ;0;0; ;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;0;1;1;0;0;0; ;3; ;1;0; ;3;2;8;12;20;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;6320446;6320446;0;5;1200,177;1;3304553306263;UNIDADE DE ACOLHIMENTO FACO 1ª CASDH;32;AMBIRÉ CAVALCANTI;95; ;RIO COMPRIDO;CRAS GERMINAL DOMINGUES;20250-490;3304557;RJ; ;(21) 98496-9528; ; ;06/02/2006;-22.922.493.256.676.100;-43.208.386.301.994.300;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2006;1;688; ;30; ;8;0;0;2;1;1;1;5;0;0;0;2;1;0;3;0;1;0;1;0;2;2;2;8;5; ;6; ;0; ;1; ;0; ;6; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;1;1;1;0;0;0; ;3; ;1;1; ;2;1;5;3;8;0;0;2;0;1;0;0;1;2;0;0;0;2
330455;3304557;33;3;Rio de Janeiro;6320446;6320446;0;5;1200,177;1;3304553306272;UNIDADE DE ACOLHIMENTO FAMILIA ACOLHEDORA-  7ºCASDH /;32;Nacional;275; ;Taquara;Em frente a Escola Municipal Carlos LacerdaPróximo estação BRT André Rocha;22710-091;3304557;RJ; ;(21) 98495-6312; ; ;06/02/2006;-22.930.600.872.989.500;-4.337.249.994.277.950;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;2;2006;1;688; ;7; ;13;0;0;5;2;2;0;9;0;0;0;0;2;2;4;0;0;0;2;6;1;1;3;13;2; ;1; ;0; ;2; ;0; ;8; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;4;0;1;1;0;0;0; ;3; ;1;0; ;1;2;9;4;13;0;0;2;0;1;0;0;1;1;0;0;1;2
330455;3304557;33;3;Rio de Janeiro;6320446;6320446;0;5;1200,177;1;3304553306288;UNIDADE DE ACOLHIMENTO FACO 10 CASDH;32;RUA FERNANDA;155; ;SANTA CRUZ;centro santa cruz;23515-121;3304557;RJ; ;(21) 99849-6315; ; ;26/02/2006;-229.225.849;-436.830.489;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2006;1;680; ;20; ;9;0;0;2;0;0;1;3;0;0;1;0;3;2;6;2;0;3;2;0;0;0;2;9;5; ;0; ;0; ;1; ;0; ;6; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;0;0;1;0;0;0; ;3; ;0;0; ;2;1;3;6;9;0;0;3;0;1;0;0;2;1;0;0;2;3
330455;3304557;33;3;Rio de Janeiro;6320446;6320446;0;5;1200,177;1;3304553307013;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA POLO CREAS MARIA LINA DE CASTRO LIMA 2ª CASDH;32;São Salvador;56;casa;Laranjeiras;Próximo à Praça São Salvador;22231-130;3304557;RJ; ;(21) 98496-9257; ; ;06/02/2006;-229.342.454;-431.804.571;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2006;1;688; ;11; ;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0; ;7; ;0; ;0; ;0; ;1; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;0;1;1;0;0;0; ;3; ;1;0; ;2;1;1;0;1;0;0;2;0;1;0;0;1;2;0;0;0;2
330490;3304904;33;3;São Gonçalo;999728;998999;729;5;248,319;1;3304903306228;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;32;Uriscina Vargas;36; ;Alcântara;Rua em frente ao 7º Batalhão da PM;24445-049;3304904;RJ; ;(21) 3719-2473; ; ;14/12/2010;-22.827;-43.054;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2010;1;954; ;47; ;15;5;1;1;0;0;0;7;6;2;0;0;0;0;8;1;6;3;5;0;0;0;0;15;7; ;13; ;5; ;0; ;0; ;0; ;0; ;1;12; ;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;1;1;1;1;0;0;Vara da Infância/ Conselho Tutelar/CAPS;3; ;1;1; ;2;2;7;8;15;0;4;5;0;3;0;0;2;3;0;0;6;9
330615;3306156;33;3;Varre-Sai;9475;5790;3685;1;201,938;1;3306153308600;UNIDADE DE ACOLHIMENTO EM FAMILIA ACOLHEDORA;32;OCTÁVIO MONERAT;43; ;CENTRO;Prédio do antigo Centro SAID;28375-000;3306156;RJ; ;(22) 3843-3231; ; ;25/08/2011;-20.931;-41.869;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2011;1;0;1;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0; ;3;1;0;3; ;1;1;0;0;0;0;0;3;1;1;0;0;1;2;0;0;1;3
330630;3306305;33;3;Volta Redonda;257803;257686;117;4;182,105;1;3306303306959;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Antônio Barreiros;222; ;Nossa Senhora das Graças;Estádio Municipal;27215-350;3306305;RJ; ;(24) 3347-2390; ; ;29/02/2012;-2.250.715.354.363.170;-4.409.657.835.959.360;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2012;1;954; ;7; ;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;1;0;0;0;0;2;2; ;3; ;0; ;0; ;0; ;2; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;1;1;0;0;Rede intersetorial;3; ;1;1; ;1;1;0;2;2;0;0;3;0;1;0;0;2;3;0;0;0;3
350120;3501202;35;3;Álvares Florence;3897;2648;1249;1;362,411;1;3501203308582;UNIDADE DE ACOLHIMENTO - FAMILIA ACOLHEDORA;32;ALAGOAS;384; ;CENTRO;RODOVIARIA;15540-000;3501202;SP; ;(17) 3486-1373; ;(17) 3486-9000;21/09/2017;-20.319.898.581.459.100;-499.085.283.279.419;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;1;1405,5; ;1; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0; ;1; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;0;1;0;0;0;0; ;4; ;0;2; ;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1
350480;3504800;35;3;Bálsamo;8160;7474;686;1;149,881;1;3504803309478;Unidade de Acolhimento;32;Parana;189; ;centro;Próximo a Unidade Básica de Saúde;15140-000;3504800;SP; ;(17) 3264-1078; ; ;19/08/2009;-2.073.717.131.584.430;-49.582.092.761.993.400;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2009;1;705; ;2; ;2;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;2;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;Profissionais da Proteção Social Especial vinculada ao Órgão Gestor da Assistência Social;3; ;0;0; ;1;1;1;1;2;0;0;1;0;1;0;0;0;0;0;0;1;1
350600;3506003;35;3;Bauru;343937;338184;5753;4;667,684;1;3506003306051;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA  FUNDATO;32;Julio de Mesquita Filho;733;nº 7-33;Vila Aeroporto; ;17014-440;3506003;SP; ;(14) 3879-3650; ; ;02/01/2014;-2.233.913.487.064.240;-49.054.384.231.577.600;315;2;05.106.014/0001-08;0;1;0;0;0;1;1;0;0; ;2; ; ; ; ; ;3;2011;1;900; ;58; ;23;11;2;3;0;1;1;18;4;1;0;0;0;0;5;7;10;3;3;0;0;0;0;23;23; ;29; ;1; ;1; ;12; ;5; ;0; ;1;17; ;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;1;1;1;0;0;0; ;3; ;1;2; ;3;2;18;5;23;2;4;7;0;5;0;0;1;0;0;0;13;13
350600;3506003;35;3;Bauru;343937;338184;5753;4;667,684;1;3506003307781;UNIDADE DE ACOLHIMENTO EM FAMILIA ACOLHEDORA - POC;32;Aviador Gomes Ribeiro;3150; ;Vila Cardia; ;17011-067;3506003;SP; ;(14) 3204-6242; ; ;01/03/2017;-22.315;-49.061;315;2;00.866.841/0001-86;0;1;0;0;0;1;1;0;0; ;2; ; ; ; ; ;3;2017;1;937; ;25; ;14;3;2;2;0;1;0;8;3;0;3;0;0;0;6;5;2;7;0;0;0;0;0;14;7; ;6; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;1;0;1;0;0;0; ;3; ;1;2; ;2;2;8;6;14;1;2;2;0;1;0;0;1;0;0;0;5;5
350950;3509502;35;3;Campinas;1080113;1061540;18573;5;794,571;1;3509503302216;UNIDADE DE ACOLHIMENTO - SAPECA SERVIÇO DE ACOLHIMENTO E PROTEÇÃO ESPECIAL À CRIANÇA E AO ADOLESCENTE;32;Latino Coelho;540; ;Alto do Taquaral;Balão da caixa d'água da SANASA;13087-010;3509502;SP; ;(19) 3256-6067; ;(19) 3232-3901;01/09/1997;-22.906;-47.061;315;1; ; ; ; ; ; ; ;1;1;0;CONSELHO MUNICIPAL DE DIREITOS DA CRIANÇA E ADOLESCENTE;2; ; ; ; ; ;1;1997;1;922,24; ;25; ;14;6;2;0;0;0;0;8;3;3;0;0;0;0;6;2;4;1;3;4;0;0;0;14;4; ;6; ;0; ;0; ;0; ;2; ;0;0; ;17; ;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;1;1; ;2;2;8;6;14;2;4;5;0;3;0;0;2;7;0;0;4;11
350950;3509502;35;3;Campinas;1080113;1061540;18573;5;794,571;1;3509503303088;UNIDADE DE ACOLHIMENTO - ASSOCIAÇÃO DE EDUCAÇÃO DO HOMEM DE AMANHÃ - SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHED;3;Amoreiras;165; ;Parque Itália;Ao lado da Polícia Ambiental;13036-225;3509502;SP; ;(19) 3772-9699; ;(19) 3772-9697;07/06/2006;-2.291.555.124.961.110;-4.706.708.192.825.310;315;2;46.072.666/0001-56;0;1;0;0;0;1;1;0;0; ;2; ; ; ; ; ;1;2006;1;922,4; ;17; ;15;1;4;1;0;0;0;6;4;4;1;0;0;0;9;0;6;6;2;1;0;0;0;15;7; ;4; ;0; ;0; ;0; ;11; ;0;0; ;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;1;1; ;2;2;6;9;15;0;4;4;0;3;0;0;1;0;0;0;8;8
351040;3510401;35;3;Capivari;48576;45904;2672;2;322,878;1;3510403308564;UNIDADE DE ACOLHIMENTO FAMILIAR TETO & AFETO (ASSOCIAÇÃO SÃO JERÔNIMO);32;PADRE HAROLDO;314; ;CENTRO;PROX. A RODOVIÁRIA;13360-000;3510401;SP; ;(19) 2143-0134; ; ;23/03/2004;-22.995;-47.508;315;2;07.183.961/0001-28;0;1;0;0;0;1;1;0;0; ;2; ; ; ; ; ;1;2017;1;954; ;8; ;4;1;0;0;0;0;0;1;1;2;0;0;0;0;3;1;0;3;0;0;0;0;0;4;4; ;0; ;0; ;0; ;1; ;3; ;0; ;1;18; ;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;2;1;0;1;0;0;0; ;3; ;2;1; ;1;1;1;3;4;0;0;3;0;1;0;0;1;0;0;0;3;3
351070;3510708;35;3;Cardoso;11805;10730;1075;1;639,248;1;3510703308450;UNIDADE DE ACOLHIMENTO;3;MARINHEIRO;1929; ;VILA CAMARGO; ;15570-000;3510708;SP; ;(17) 3453-1119; ;(17) 3466-3900;08/08/2012;-20.087.150.487.367.600;-4.991.050.243.377.680;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2012;1;954; ;1; ;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;5;0;1;0;1;0;0;Órgão Gestor;1;1;0;0; ;1;1;0;1;1;0;0;2;0;0;0;1;0;1;0;0;1;2
351500;3515004;35;3;Embu das Artes;240230;240230;0;4;70,398;1;3515003309396;Unidade de Acolhimento;32;Jose de Alencar;61; ;Jd Maranhão;Próximo a OAB;06840-020;3515004;SP; ;(11) 4781-5896; ; ;23/05/2018;-23.649;-46.852;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;0;0;1;0;0;0; ;3;1;0;3; ;1;1;0;0;0;0;0;3;0;1;0;0;2;3;0;0;0;3
351620;3516200;35;3;Franca;318640;313046;5594;4;605,679;1;3516203306348;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO EM FAMILIA ACOLHEDORA;32;VOLUNTÁRIOS DA FRANCA;1977; ;CENTRO; ;14400-490;3516200;SP; ;(16) 3701-1058; ; ;25/03/1998;-20.538.171.802.518.000;-4.739.650.011.062.620;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;1998;1;31,3; ;21; ;8;5;1;0;0;0;0;6;2;0;0;0;0;0;2;0;2;4;2;0;0;0;0;8;12; ;9; ;0; ;0; ;5; ;1; ;0;0; ;7; ;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0; ;4; ;1;0; ;2;1;6;2;8;2;1;3;0;2;0;0;1;4;0;0;2;6
351880;3518800;35;3;Guarulhos;1221979;1221979;0;5;318,675;1;3518803309086;Unidade de Acolhimento - Serviço de Acolhimento em Familia Acolhedora;3;GUARULHOS;2200; ;VILA AUGUSTA;ANEXO DO PRÉDIO DA SECRETARIA DE DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL;07025-000;3518800;SP; ;(11) 2087-7435; ; ;29/12/2017;-23.486.834.848.554.200;-46.544.748.544.693;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2017;1;1000; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;2; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3;1;1;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;0;0;0;2;2
351907;3519071;35;3;Hortolândia;192692;192692;0;4;62,416;1;3519073308392;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;FRANCISCO CASTILHO;298; ;REMANSO CAMPINEIRO; ;13184-320;3519071;SP; ;(19) 3909-4546; ; ;06/10/2017;-228.673.179.600.756;-4.721.187.829.971.310;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;0;0; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;0;0;1;0;0;0; ;3;1;0;0; ;1;1;0;0;0;0;0;2;0;1;0;1;0;1;0;0;1;2
352590;3525904;35;3;Jundiaí;370126;354204;15922;4;431,207;1;3525903303538;UNIDADE DE ACOLHIMENTO SERVIÇO FAMÍLIA ACOLHEDORA;3;Dr. Pedro Soares de Camargo;587; ;Anhangabaú;Paroquia Santo Antonio;13208-080;3525904;SP; ;(11) 14521-5550; ; ;24/11/2009;-23.193.426.653.127.500;-46.893.972.158.432.000;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2009;1;700; ;9; ;7;2;0;0;0;0;0;2;4;1;0;0;0;0;5;0;2;1;2;2;0;0;0;7;4; ;3; ;0; ;0; ;3; ;0; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;6;0;0;1;0;0;0; ;3; ;2;1; ;1;1;2;5;7;0;2;3;0;1;0;0;1;4;0;0;1;5
353030;3530300;35;3;Mirassol;53792;52433;1359;3;243,228;1;3530303308073;UNIDADE DE ACOLHIMENTO - PROGRAMA FAMÍLIA ACOLHEDORA;32;Prof. Moacir Martins;1419; ;São Bernardo; ;15130-000;3530300;SP; ;(17) 3253-1182; ; ;18/12/2008;-20.819;-49.521;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2008;1;954; ;1; ;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0; ;1; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;5;0;0;1;0;0;0; ;5; ;0;2; ;1;1;1;0;1;0;0;3;0;1;0;0;1;2;0;0;1;3
353040;3530409;35;3;Mirassolândia;4295;3492;803;1;166,125;1;3530403308418;Unidade de Acolhimento;32;Rua Francisco Broisler;786; ;Centro;Clube Municipal;15145-000;3530409;SP; ;(17) 3263-1307; ; ;20/09/2011;-20.618.084.003.004.000;-4.946.731.567.382.810;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2012;1;478,5; ;7; ;7;2;1;2;1;0;0;6;0;1;0;0;0;0;1;0;1;3;0;0;3;0;0;7;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;2;1;1;0;0;0;0; ;2; ;2;3; ;1;1;6;1;7;0;1;3;0;1;0;0;2;1;0;0;3;4
353060;3530607;35;3;Mogi das Cruzes;387779;357313;30466;4;712,541;1;3530603309296;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Francisco Franco;133; ;Centro; ;08710-590;3530607;SP; ;(11) 97582-3124; ; ;26/09/2018;-2.352.610.523.634.000;-46.197.869.181.633;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;21; ;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;0;0;0;0; ;3;1;1;1; ;1;1;0;0;0;0;0;5;0;1;0;2;1;4;0;0;1;5
353160;3531605;35;3;Monte Castelo;4063;3211;852;1;233,547;1;3531603308039;Unidade de Acolhimento - Família Acolhedora;32;Rua Deputado Amaral Furlan;530; ;Centro;Em frente à Farmácia do Gessé.;17960-000;3531605;SP; ;(18) 3855-1143; ; ;01/01/2016;-21.299;-51.569;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2015;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;5;0;1;0;0;0;0; ;2; ;0;3; ;1;1;0;0;0;0;0;3;0;1;0;0;1;3;0;0;0;3
353660;3536604;35;3;Paulo de Faria;8589;7750;839;1;737,986;1;3536603308283;UNIDADE DE ACOLHIMENTO;32;Rua Alaor Francelino;60;casa;Jacanã II; ;15490-000;3536604;SP; ;(17) 3292-1707; ; ;28/03/2011;-20.029.593;-493.998.592;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2011;1;9,54; ;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;0;5;1;0;0;0;0;0; ;5; ;1;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
353660;3536604;35;3;Paulo de Faria;8589;7750;839;1;737,986;1;3536603308329;Unidade de Acolhimento;3;José Goulart Ribeiro;521;casa;Jardim Morumbi; ;15490-000;3536604;SP; ;(17) 73292-1707; ; ;28/03/2011;-20.033.394.745.267.600;-4.940.504.550.933.830;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2011;1;954; ;1; ;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;5;1;0;0;0;0;0; ;5; ;1;0; ;1;1;0;1;1;0;0;2;0;1;0;0;1;2;0;0;0;2
353820;3538204;35;3;Pinhalzinho;13105;6455;6650;1;154,53;1;3538203308051;UNIDADE DE ACOLHIMENTO;32;Henriqueta Piovesan Toricelli;0;prédio cedido;Jardim do Limão;Próximo à Igreja de Santo Afonso;12995-000;3538204;SP; ;(11) 14018-4250; ; ;30/09/2015;-2.278.662.731.711.070;-46.590.571.403.503.400;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2015;1;477; ;6; ;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3; ;2; ;0; ;0; ;1; ;0; ;0; ;1;17; ;1;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;5;0;1;0;0;0;0; ;3; ;0;0; ;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1
353870;3538709;35;3;Piracicaba;364571;356743;7828;4;1378,069;1;3538703305381;UNIDADE DE ACOLHIMENTO - SERVIÇO DE FAMÍLIA ACOLHEDORA DE PIRACICABA;32;Coronel João Mendes Pereira de Almeida;200; ;Nova América; ;13417-550;3538709;SP; ;(19) 3422-0621; ; ;01/02/2018;-22.741.514.674.076.900;-4.763.465.881.347.650;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;813,28; ;21; ;7;2;0;0;0;0;0;2;4;1;0;0;0;0;5;1;3;1;1;1;0;0;0;7;8; ;6; ;0; ;0; ;1; ;3; ;0; ;1;18; ;2;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;6;1;0;0;0;0;0; ;3; ;1;1; ;2;1;2;5;7;0;2;4;0;2;0;0;2;5;0;0;1;6
